ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_company_historical_hit_rate,feat_ctgov_asset_maturity_score,feat_ctgov_n_late_stage_trials_sponsor,feat_ctgov_pipeline_maturity_score,feat_days_to_primary_completion,feat_design_quality_score,feat_disease_molecular_heterogeneity_score,feat_enrichment_relevance_score,feat_enrollment_log,feat_heritability_proxy_score,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_ot_genetic_evidence_score,feat_ot_gwas_signal,feat_ot_monogenic_signal,feat_ot_n_genetic_targets,feat_ot_somatic_signal,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_at_event_flag,feat_biomarker_stratified_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_at_event_flag,feat_controlled_flag,feat_fast_track_flag,feat_has_predictive_biomarker,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_primary_endpoint_known_flag,feat_priority_review_flag,feat_randomized_flag,feat_rare_disease_flag,feat_recent_ctgov_update_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_targeted_mechanism_flag,feat_targeted_therapy_exists,feat_terminated_at_event_flag,feat_withdrawn_at_event_flag,feat_mesh_level1_encoded,feat_heritability_level,feat_genetic_basis_encoded,feat_ot_genetic_basis,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_genetic_basis_monogenic,feat_genetic_basis_none,feat_genetic_basis_polygenic,feat_genetic_basis_somatic,feat_genetic_basis_unknown,split
NVS,2017-07-31,LDK378,NCT02450903,0,1,0.0123,0.1718,19,0.0,3.4524,80.0,1.6226,-1.0,0.0,0.6,0.1,3.044522437723423,0.4,0.2,2.7786942532997094,163,111,0.4,0.0,0.0,0,0.0,2.0,4.8874,0.0,0,109.5,124.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
TGTX,2017-09-27,Ublituximab,NCT02738775,0,1,0.7,0.1718,1,0.0,4.5227,30.0,5.2175,-1.0,0.0,0.5,0.375,3.912023005428146,0.4,0.4,3.679164332552692,10,4,0.87415,0.87415,0.0,0,0.0,2.0,3.6438,0.0,0,109.5,71.0,0.0,6.795,0.0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1.0,0,0.0,0.0,2.0,1.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
GILD,2017-10-09,E/C/F/TAF,NCT02652624,0,2,0.04,0.1718,6,0.0,4.5356,78.0,2.5517,-1.0,3.0,0.35,0.1625,6.159095388491933,0.4,0.2,2.7786942532997094,50,27,0.607931,0.530248,0.607931,3,0.0,3.0,4.3329,1.5,0,937.0,149.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,1.0,-1.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
AKBA,2017-10-24,Vadadustat,NCT03054350,0,1,0.8889,0.1718,1,0.0,4.2167,27.0,4.5519,-1.0,0.0,0.5,0.125,4.110873864173311,0.4,0.7,2.541079767776629,9,2,0.4,0.0,0.0,0,0.0,2.0,3.4394,0.0,0,109.5,71.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
GILD,2018-01-05,SOF/VEL,NCT02671500,0,1,0.1,0.1718,7,0.0,6.8279,78.0,2.5517,-1.0,3.0,0.5,0.125,5.929589143389895,0.4,0.2,2.7786942532997094,50,27,0.730823,0.730823,0.0,0,0.0,3.0,4.3329,1.5,0,109.5,87.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,8.0,1.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,train
KPTI,2018-01-08,Selinexor,NCT02088541,0,1,1.0,0.1718,1,0.0,5.1465,63.0,7.715,-1.0,2.0,0.6,0.1,5.762051382780177,0.4,0.7,2.237040791379191,5,2,0.906661,0.0,0.906661,27,0.88981,2.0,1.6394,0.0,0,109.5,71.0,2.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
AMGN,2018-01-09,Etanercept,NCT02376790,0,1,0.0222,0.1718,7,0.0,4.1122,72.0,2.1305,-1.0,3.0,0.5,0.125,6.747586526829315,0.4,0.2,2.7786942532997094,45,26,0.847093,0.847093,0.0,0,0.0,3.0,4.3183,1.5,0,109.5,105.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,10.0,1.0,-1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
NVS,2018-01-17,LEE011,NCT02187783,0,1,0.0061,0.1718,20,0.0,4.5231,80.0,1.6226,-1.0,1.0,0.6,0.1,4.672828834461906,0.4,0.2,2.7786942532997094,163,111,0.4,0.0,0.0,0,0.0,2.0,4.8874,0.0,0,109.5,169.0,1.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
MDGL,2018-01-19,MGL-3196 (resmetirom),NCT03038022,0,1,0.3333,0.1718,2,0.0,1.75,7.0,2.1213,-3.0,3.0,0.5,0.125,4.762173934797756,0.4,0.4,3.9917265553331727,3,3,0.886059,0.0,0.886059,2,0.0,2.0,1.1545,0.0,0,109.5,85.0,4.0,6.795,0.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
MRK,2018-01-22,Sitagliptin,NCT02738879,0,1,0.0133,0.1718,16,0.0,3.3954,67.0,1.2566,-1.0,3.0,0.5,0.125,6.616065185132817,0.4,0.2,2.7786942532997094,150,61,0.942137,0.942137,0.93232,12,0.0,3.0,4.6509,1.5,0,109.5,2.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,1.0,-1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,train
NVS,2018-01-22,LDK378,NCT01685138,0,2,0.0123,0.1718,22,0.0,3.4524,80.0,1.6226,-1.0,1.0,0.6,0.1,4.8283137373023015,0.4,0.2,2.7786942532997094,163,111,0.928567,0.855755,0.759913,4,0.928567,2.0,4.8874,0.0,0,174.0,3.0,1.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
AZN,2018-01-22,Anifrolumab,NCT02962960,0,1,0.0444,0.1718,11,0.0,4.1992,69.0,1.3047,-1.0,0.0,0.5,0.375,3.610917912644224,0.4,0.2,2.7786942532997094,90,59,0.882986,0.882986,0.759913,16,0.0,2.0,4.6377,0.0,0,109.5,46.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1.0,0,0.0,0.0,3.0,1.0,-1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,train
NRC,2018-01-27,Laboratory Biomarker Analysis,NCT01540565,0,4,0.0353,0.1718,55,0.0,1.1456,61.0,0.6439,-1.0,0.0,0.6,0.4499999999999999,3.970291913552122,0.4,0.2,2.4825877695267677,340,286,0.4,0.0,0.0,0,0.0,2.0,5.2638,0.0,0,883.0,11.0,0.0,6.795,0.0,1.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
SNY,2018-02-01,HUMAN INSULIN (BIOSYNTHETIC),NCT01194882,0,1,0.0119,0.1718,5,0.0,2.0555,81.0,1.5753,-1.0,3.0,0.5,0.125,6.173786103901937,0.4,0.2,2.7786942532997094,84,72,0.4,0.0,0.0,0,0.0,3.0,4.7162,1.5,0,109.5,319.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,1.0,-1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,train
NVS,2018-02-07,VAY736,NCT02149420,0,1,0.0123,0.1718,23,0.0,4.526,80.0,1.6226,-1.0,0.0,0.5,0.125,3.332204510175204,0.4,0.2,2.7786942532997094,163,111,0.4,0.0,0.0,0,0.0,2.0,4.8874,0.0,0,109.5,15.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
PTCT,2018-02-09,Ataluren,NCT02819557,0,1,0.375,0.1718,1,0.0,5.3964,54.0,6.8128,-1.0,0.0,0.5,0.125,2.70805020110221,0.4,0.2,3.7383761911204094,8,5,0.928567,0.0,0.928567,2,0.0,2.0,2.5167,0.0,0,109.5,71.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,10.0,1.0,-1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
JNJ,2018-02-09,etafilcon A with ketotifen,NCT03388138,0,1,0.3333,0.1718,1,0.0,1.1547,4.0,0.2697,-1.0,1.0,0.5,0.125,4.969813299576001,0.4,0.4,2.7786942532997094,3,3,0.4,0.0,0.0,0,0.0,2.0,1.1545,0.0,0,109.5,71.0,1.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
COLL,2018-02-23,Ticagrelor 90 mg,NCT03251859,0,1,0.5,0.1718,1,0.0,5.5159,14.0,3.5355,-1.0,1.0,0.5,0.125,3.970291913552122,0.4,0.7,3.1196517220398703,2,2,0.964853,0.964853,0.0,0,0.0,3.0,1.6394,1.5,0,109.5,71.0,1.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
NVS,2018-02-24,Treatment A: Matching placebo (morning dose) and QVM149 150/50/80 μg (evening dose),NCT03108027,0,1,0.0061,0.1718,25,0.0,0.7071,80.0,1.6226,-1.0,0.0,0.5,0.125,3.6635616461296463,0.4,0.2,2.7786942532997094,163,111,0.957803,0.957803,0.0,0,0.0,2.0,4.8874,0.0,0,109.5,0.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,5.0,1.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,train
VRTX,2018-02-28,VX-659,NCT03224351,0,1,0.037,0.1718,1,0.0,1.8898,70.0,4.6953,-1.0,1.0,0.5,0.125,4.8283137373023015,0.4,0.2,2.7786942532997094,27,15,0.944664,0.512346,0.944664,8,0.0,2.0,4.109,0.0,0,109.5,71.0,1.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,train
NRC,2018-03-06,VRC-CHKVLP059-00-VP,NCT02562482,0,1,0.0029,0.1718,57,0.0,0.5,49.0,1.0181,-1.0,2.0,0.35,0.1625,5.993961427306569,0.4,0.2,2.4825877695267677,340,286,0.4,0.0,0.0,0,0.0,2.0,5.2638,0.0,0,109.5,27.0,2.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,1.0,-1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
NRC,2018-03-07,[18F] FMISO,NCT02471313,0,1,0.0029,0.1718,58,0.0,0.0,53.0,1.2459,-1.0,0.0,0.6,0.1,1.3862943611198906,0.4,0.2,2.4825877695267677,340,286,0.4,0.0,0.0,0,0.0,2.0,5.2638,0.0,0,109.5,0.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
VNDA,2018-03-15,Tasimelteon,NCT03373201,0,1,0.1429,0.1718,1,0.0,2.7456,58.0,7.6506,-9.0,5.0,0.5,0.125,5.771441123130016,0.4,0.2,2.721563318357481,14,8,0.4,0.0,0.0,0,0.0,3.0,2.6789,1.5,0,109.5,71.0,5.0,4.61,0.0,0.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
GILD,2018-03-19,SOF/VEL/VOX,NCT03118843,0,1,0.02,0.1718,10,0.0,3.7712,78.0,2.5517,-1.0,1.0,0.5,0.125,3.4657359027997265,0.4,0.2,2.7786942532997094,50,27,0.730823,0.730823,0.0,0,0.0,3.0,4.3329,1.5,0,109.5,18.0,1.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,8.0,1.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,train
OMER,2018-03-22,,,1,1,0.5,0.1718,1,0.0,1.7889,27.0,2.1106,-1.0,0.0,0.5,0.125,5.10594547390058,0.4,0.7,2.9316612396844812,4,2,0.4,0.0,0.0,0,0.0,2.0,1.0394,0.0,0,109.5,71.0,0.0,7.09,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
RIGL,2018-03-23,Fostamatinib 150 mg,NCT02112838,0,1,0.2,0.1718,1,0.0,3.5355,34.0,6.4827,-1.0,0.0,0.5,0.375,4.343805421853684,0.4,0.2,2.799753966411886,5,5,0.780745,0.780745,0.0,0,0.0,2.0,3.1167,0.0,0,109.5,71.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
LLY,2018-03-27,Galcanezumab 300 mg,NCT02438826,0,1,0.0081,0.1718,20,0.0,1.3416,60.0,1.2667,-1.0,2.0,0.5,0.375,5.484796933490655,0.4,0.2,2.7786942532997094,124,50,0.4,0.0,0.0,0,0.0,3.0,4.5727,1.5,0,109.5,11.0,2.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
NRC,2018-03-28,3-Dimensional Conformal Radiation Therapy,NCT01514201,0,2,0.0059,0.1718,59,0.0,3.4984,61.0,0.6439,-1.0,0.0,0.6,0.1,4.204692619390966,0.4,0.2,2.4825877695267677,340,286,0.4,0.0,0.0,0,0.0,1.5,5.2638,0.0,0,842.0,20.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
ANAB,2018-03-30,Etokimab,NCT02920021,0,1,0.5,0.1718,1,0.0,1.7889,8.0,3.0,-1.0,0.0,0.5,0.375,3.044522437723423,0.4,0.4,3.187492518980425,4,3,0.4,0.0,0.0,0,0.0,2.0,0.5545,0.0,0,109.5,71.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1.0,0,0.0,0.0,3.0,1.0,-1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,train
JNJ,2018-04-04,Test acetaminophen,NCT03224403,0,1,0.3333,0.1718,2,0.0,3.8591,16.0,3.4915,-1.0,3.0,0.5,0.125,6.499787040655854,0.4,0.4,2.7786942532997094,3,3,0.4,0.0,0.0,0,0.0,3.0,1.1545,1.5,0,109.5,53.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
RHHBY,2018-04-10,Trastuzumab Emtansine,NCT02999672,0,1,0.0227,0.1718,24,0.0,5.9667,85.0,1.957,-1.0,0.0,0.6,0.35,3.044522437723423,0.4,0.2,2.7786942532997094,132,82,0.4,0.0,0.0,0,0.0,2.0,4.7675,0.0,0,109.5,5.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
CRL,2018-04-16,CL-108 5 mg,NCT03657810,0,1,0.5,0.1718,1,0.0,0.7071,5.0,1.7678,-1.0,3.0,0.5,0.125,5.857933154483459,0.4,0.7,3.943717047172159,2,2,0.520612,0.520612,0.0,0,0.0,3.0,1.6394,1.5,0,109.5,71.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
PFE,2018-05-04,Crisaborole ointment 2% BID,NCT03233529,0,1,0.0086,0.1718,14,0.0,4.7068,62.0,0.9808,-1.0,0.0,0.5,0.125,3.713572066704308,0.4,0.2,2.7786942532997094,116,93,0.958096,0.940967,0.958096,13,0.0,2.0,4.8173,0.0,0,109.5,204.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,3.0,1.0,-1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,train
AMGN,2018-05-11,Evolocumab,NCT01624142,0,1,0.1333,0.1718,8,0.0,7.2296,72.0,2.1305,-1.0,1.5,0.5,0.375,5.707110264748875,0.4,0.2,2.7786942532997094,45,26,0.928567,0.0,0.928567,2,0.0,2.5,4.3183,1.0,0,109.5,121.0,1.5,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
AUPH,2018-05-14,Blarcamesine,,1,1,0.25,0.1718,1,0.0,1.5,27.0,2.1106,-1.0,0.5,0.5,0.125,5.10594547390058,0.4,0.4,3.2714233677435813,4,4,0.991,0.856951,0.991,25,0.0,2.5,2.4438,1.0,0,109.5,71.0,0.5,3.32,0.0,0.0,0,0,1,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
MRK,2018-05-15,Ceftolozane/tazobactam,NCT02070757,0,1,0.0267,0.1718,18,0.0,3.6566,68.0,7.3326,-1.0,3.0,0.5,0.125,6.588926477533519,0.4,0.2,2.7786942532997094,150,61,0.4,0.0,0.0,0,0.0,3.0,4.6509,1.5,0,109.5,98.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,train
GERN,2018-05-22,Imetelstat,NCT01731951,0,1,0.75,0.1718,2,0.0,3.4674,9.0,2.6186,3.0,2.0,0.5,0.475,4.394449154672439,0.4,0.4,3.030356805310842,4,3,0.4,0.0,0.0,0,0.0,2.0,1.7545,0.0,0,109.5,25.0,2.0,5.65,0.0,1.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,train
NRC,2018-05-23,Graft Manipulation (CD34+ Selection),NCT01866839,0,1,0.0029,0.1718,60,0.0,1.5,41.0,1.0969,-1.0,0.0,0.6,0.1,3.737669618283368,0.4,0.2,2.4825877695267677,340,286,0.4,0.0,0.0,0,0.0,1.5,5.2638,0.0,0,109.5,55.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
SNY,2018-05-25,Insulin glargine/lixisenatide fixed ratio combination,NCT02787551,0,1,0.0119,0.1718,6,0.0,3.638,81.0,1.5753,-1.0,3.0,0.5,0.125,6.244166900663736,0.4,0.2,2.7786942532997094,84,72,0.942137,0.942137,0.93232,12,0.0,3.0,4.7162,1.5,0,109.5,112.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,1.0,-1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,train
NRC,2018-05-30,N-acetylcysteine,NCT02362425,0,1,0.0029,0.1718,61,0.0,2.5438,14.0,0.8483,-1.0,0.0,0.5,0.125,4.1588830833596715,0.4,0.2,2.4825877695267677,340,286,0.988848,0.758968,0.988848,25,0.0,1.5,5.2638,0.0,0,109.5,6.0,0.0,6.795,0.0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
VKTX,2018-05-31,VK2809,,1,1,0.6667,0.1718,1,0.0,1.1547,27.0,2.1106,-1.0,0.0,0.5,0.125,5.10594547390058,0.4,0.7,3.5922211842264415,9,2,0.907356,0.907356,0.0,0,0.0,2.0,0.4394,0.0,0,109.5,71.0,0.0,6.09,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,8.0,1.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,train
RHHBY,2018-06-01,Pioglitazone,NCT02347813,0,1,0.0076,0.1718,28,0.0,3.4478,28.0,1.3821,-1.0,0.0,0.6,0.1,2.5649493574615367,0.4,0.2,2.7786942532997094,132,82,0.4,0.0,0.0,0,0.0,2.0,4.7675,0.0,0,109.5,31.0,0.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
NRC,2018-06-05,ZX008 (Fenfluramine Hydrochloride),NCT02926898,0,1,0.0059,0.1718,62,0.0,2.9399,8.0,2.5298,-1.0,1.0,0.5,0.125,4.477336814478207,0.4,0.2,2.4825877695267677,340,286,0.919068,0.0,0.919068,6,0.0,3.0,5.2638,1.5,0,109.5,5.0,1.0,6.795,0.0,0.0,0,0,1,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
NRC,2018-06-07,Intravenous hyperimmune immunoglobulin (IVIG),NCT02287467,0,1,0.0029,0.1718,64,0.0,2.75,49.0,1.0181,-1.0,3.0,0.5,0.125,5.799092654460526,0.4,0.2,2.4825877695267677,340,286,0.4,0.0,0.0,0,0.0,3.0,5.2638,1.5,0,109.5,0.0,3.0,6.795,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
