ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_company_historical_hit_rate,feat_ctgov_asset_maturity_score,feat_ctgov_n_late_stage_trials_sponsor,feat_ctgov_pipeline_maturity_score,feat_days_to_primary_completion,feat_design_quality_score,feat_enrollment_log,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_at_event_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_at_event_flag,feat_controlled_flag,feat_fast_track_flag,feat_has_predictive_biomarker,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_primary_endpoint_known_flag,feat_priority_review_flag,feat_randomized_flag,feat_rare_disease_flag,feat_recent_ctgov_update_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_targeted_therapy_exists,feat_terminated_at_event_flag,feat_withdrawn_at_event_flag,feat_mesh_level1_encoded,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_genetic_basis_monogenic,feat_genetic_basis_none,feat_genetic_basis_polygenic,feat_genetic_basis_somatic,feat_genetic_basis_unknown,split
SNY,2024-02-24,Rilzabrutinib,NCT05104892,0,1,0.0137,0.0653,65,0.0,3.4915,81.0,1.5753,-17.0,3.0,5.2832037287379885,0.2,5.070103283062297,73,64,2.0,4.6698,0.0,0,244.0,32.0,4.0,1.58,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
CADL,2024-02-25,CAN-2409,NCT01436968,0,1,1.0,0.3019,1,0.0,2.1213,6.0,2.4054,-5.0,5.0,6.568077911411976,1.0,2.4596939764779706,5,1,3.0,2.6773,2.0,0,244.0,127.0,6.0,7.47,1.0,0,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
VKTX,2024-02-27,VK2735,NCT06828055,1,2,0.75,0.1805,3,0.5,1.633,7.0,2.5298,484.0,3.0,5.638354669333745,0.7,3.5922211842264415,4,2,2.0,0.4394,1.0,2,335.0,286.0,4.0,7.57,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,train
IRWD,2024-02-29,apraglutide,NCT04627025,1,1,0.5,0.1918,3,0.0,1.5811,7.0,2.1651,-57.0,4.0,5.10594547390058,0.4,2.864540744968919,4,3,3.0,2.3545,3.0,2,244.0,1310.0,5.0,3.21,1.0,1,0,0,0.0,1,0,0,1.0,1,0,0,0,0.0,0.0,1,0,1.0,0,0.0,0,0.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,train
SGMT,2024-02-29,denifanstat,NCT06248008,0,1,0.3333,0.6284,2,0.0,1.7678,13.0,2.4648,623.0,2.0,5.484796933490655,0.7,2.2688119037397803,3,2,3.0,1.0394,2.5,2,244.0,50.0,2.0,20.92,0.0,0,0,0,0.0,0,0,0,1.0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train
MRK,2024-03-06,Pembrolizumab/Vibostolimab,NCT05665595,0,1,0.0071,0.0476,121,0.0,4.0249,67.0,1.2566,1.0,5.0,7.374629015218945,0.2,5.485908161342839,140,55,3.0,4.6101,2.0,0,244.0,42.0,6.0,1.44,0.0,1,0,0,0.0,1,0,1,1.0,0,1,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
LLY,2024-03-10,Lebrikizumab,NCT05372419,0,7,0.0721,0.0073,93,0.0,5.8571,60.0,1.2667,55.0,1.0,4.51085950651685,0.2,5.996687893411713,111,45,3.0,4.5315,2.0,0,58.0,58.0,1.0,2.45,0.0,0,0,0,0.0,0,0,0,1.0,0,0,1,0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ACAD,2024-03-11,Pimavanserin,NCT04531982,0,3,0.5,0.1973,6,0.0,5.7949,45.0,7.2169,-45.0,5.0,6.12029741895095,0.4,3.618581480328453,6,3,3.0,3.5545,2.0,0,674.0,569.0,6.0,4.52,1.0,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
IONS,2024-03-13,ION224,NCT04932512,0,1,0.0714,0.2037,11,0.0,0.7071,75.0,6.7612,-62.0,3.0,5.081404364984463,0.2,4.118734158631171,14,10,2.0,3.9592,1.0,2,244.0,168.0,4.0,3.17,0.0,1,0,0,1.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,train
IMRX,2024-03-14,atebimetinib,NCT05585320,1,1,0.2857,0.6305,2,0.0,0.0,2.0,1.4434,-5.0,0.0,5.3471075307174685,0.4,1.6551384348113822,7,4,1.5,0.6438,0.5,0,244.0,-1.0,0.0,7.83,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
IMRX,2024-03-14,IMM-1-104,NCT05585320,1,1,0.2857,0.6305,1,1.0,0.7071,2.0,1.4434,-5.0,0.0,5.3471075307174685,0.4,1.6551384348113822,7,4,1.5,0.6438,0.0,0,244.0,127.0,0.0,7.96,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
AXSM,2024-03-25,AXS-12 (reboxetine),NCT05059223,0,1,0.1333,0.0385,11,0.0,1.5,33.0,6.1696,-9.0,3.0,4.51085950651685,0.2,3.923425368671586,15,10,3.0,3.9592,2.0,0,244.0,489.0,4.0,3.94,0.0,1,0,1,0.0,1,0,1,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ENGN,2024-03-25,EG-70 (detalimogene voraplasmid),NCT04752722,0,1,0.3333,0.286,2,0.0,1.1547,1.0,1.0607,828.0,1.0,5.860786223465865,0.4,2.830716949436898,3,3,1.5,0.5545,1.5,2,244.0,758.0,1.0,5.41,0.0,0,0,0,0.0,0,0,1,0.0,1,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
ZVRA,2024-03-26,Serdexmethylphenidate,NCT05668754,0,1,0.3333,0.3969,3,0.0,2.4749,4.0,2.0412,-26.0,2.0,3.9318256327243257,0.7,2.7013088852280753,3,2,2.0,1.0394,0.0,0,244.0,1169.0,3.0,6.08,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,train
MRNA,2024-03-26,mRNA-1010,NCT05566639,0,2,0.4,0.277,6,0.0,2.7735,69.0,8.2207,-80.0,5.0,10.021403912637746,0.2,4.320802426839049,10,7,3.0,3.8318,2.0,0,545.0,364.0,6.0,4.32,0.0,0,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,train
EQ,2024-03-26,EQ101,NCT05589610,0,1,0.3333,0.2987,3,0.0,0.7071,5.0,1.7678,1.0,0.0,3.610917912644224,0.2,2.044539760392411,6,5,2.0,1.3167,0.0,0,244.0,420.0,0.0,11.37,1.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,1.0,1.0,0,0,0.0,0,0.0,0,1.0,1,0.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train
PFE,2024-03-27,In open-label phase: treatment with tofacitinib,NCT03000439,0,1,0.0091,0.0953,100,0.0,2.3452,62.0,0.9808,1.0,3.0,4.61512051684126,0.2,5.196479615197434,110,88,3.0,4.7955,1.5,0,244.0,104.0,3.0,2.18,1.0,1,0,0,0.0,1,0,0,1.0,0,0,1,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,train
NVAX,2024-04-01,NVX-CoV2601 co-formulated Omicron XBB.1.5 SARS-CoV-2 rS vaccine,NCT05973006,0,1,0.1111,0.4461,8,0.0,0.7071,44.0,6.3278,1.0,5.0,5.993961427306569,0.2,3.216878141702857,9,9,3.0,3.921,2.0,0,244.0,592.0,6.0,6.02,1.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
NRC,2024-04-01,JYNNEOS,NCT05512949,0,1,0.0034,0.0135,277,0.0034722222222222,2.2136,49.0,1.0181,-171.0,3.0,5.438079308923196,0.2,2.4825877695267677,294,253,2.0,5.2149,0.0,0,244.0,45.0,3.0,2.3,1.0,0,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
SRZN,2024-04-01,SZN-043,,1,1,1.0,0.3412,1,0.0,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,1.0,2.377124042346456,1,1,2.0,0.2773,0.0,0,244.0,127.0,4.0,5.53,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
CADL,2024-04-08,CAN-2409,NCT07332000,0,2,1.0,0.3019,2,0.0,2.1213,6.0,2.4054,-5.0,-1.0,3.828641396489095,1.0,2.4596939764779706,5,1,2.0,2.6773,0.0,0,42.0,42.0,-1.0,10.22,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0.0,1,0.0,1,1.0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
OM,2024-04-08,OCS-01,NCT06172257,0,1,0.25,2.6432,1,1.0,2.2678,9.0,3.3204,-5.0,5.0,5.996452088619021,0.4,1.8055008581584,4,3,3.0,1.7545,3.0,2,244.0,127.0,5.0,12.01,0.0,0,0,0,0.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,train
PFE,2024-04-09,RSVpreF,NCT05842967,0,2,0.0182,0.0953,101,0.0,3.9279,62.0,0.9808,-21.0,5.0,6.786716950605081,0.2,5.196479615197434,110,88,3.0,4.7955,2.0,0,524.0,12.0,5.0,1.78,0.0,0,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,train
RAPT,2024-04-09,FLX475,NCT03674567,0,1,0.3333,0.0937,1,0.0,1.5,5.0,1.8333,267.0,1.0,5.780743515792329,0.4,3.225076561626392,3,3,1.5,0.5545,0.0,0,244.0,127.0,1.0,7.13,1.0,0,0,0,0.0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
RZLT,2024-04-11,Experimental: Group 1 - 50mg RZ402,NCT05712720,0,1,0.3333,0.4326,2,0.0,0.7071,4.0,2.2361,1.0,2.0,4.553876891600541,0.4,2.4874212113594742,3,3,2.0,1.1545,0.0,0,244.0,736.0,3.0,9.71,1.0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,train
ELVN,2024-04-11,ELVN-001,NCT05304377,0,1,1.0,0.2711,1,0.0,0.0,0.0,0.8944,-5.0,0.0,5.303304908059076,1.0,3.246005904076029,1,1,1.0,0.2773,0.0,0,244.0,127.0,0.0,8.27,0.0,0,0,0,0.0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
ENLV,2024-04-11,Allocetra,NCT06233474,1,1,0.6667,0.0667,2,1.0,1.8708,5.0,2.0555,704.0,3.0,5.081404364984463,0.7,2.436162647040756,3,2,1.5,0.4394,0.0,0,244.0,-1.0,4.0,9.97,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,train
ENLV,2024-04-11,Allocetra-OTS,NCT04612413,1,1,0.3333,0.0667,1,0.0,1.8091,5.0,2.0555,-89.0,3.0,5.003946305945459,0.7,2.436162647040756,3,2,2.0,0.4394,0.0,0,244.0,127.0,4.0,9.15,1.0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
LLY,2024-04-17,Tirzepatide,NCT05412004,0,13,0.1441,0.0073,94,0.0,4.9594,60.0,1.2667,-35.0,5.0,6.152732694704104,0.2,5.996687893411713,111,45,3.0,4.5315,3.0,2,264.0,37.0,6.0,2.23,0.0,1,0,1,1.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ABBV,2024-04-18,Tavapadon,NCT04542499,0,1,0.0198,0.0128,90,0.0,1.206,75.0,2.6877,-79.0,5.0,6.230481447578482,0.2,5.613161422822089,101,56,3.0,4.6172,2.5,1,244.0,176.0,6.0,1.9,0.0,1,0,1,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ALVO,2024-04-23,AVT05 (proposed biosimilar to golimumab),NCT05842213,0,1,0.5,0.0344,2,0.0,0.7071,9.0,2.0647,-49.0,5.0,6.220590170099739,0.7,3.094575933649249,2,2,3.0,1.6394,2.0,0,244.0,109.0,6.0,3.98,1.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
AZN,2024-04-25,MEDI6570,NCT04610892,0,1,0.012,0.0177,75,0.0,1.0,69.0,1.3047,-168.0,4.0,6.049733455231958,0.2,5.509413030177646,83,55,2.0,4.6101,0.0,0,244.0,145.0,5.0,1.42,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
NVS,2024-04-25,LRX712,NCT04097379,0,1,0.0069,0.0354,137,0.0,0.5774,80.0,1.6226,106.0,2.0,3.828641396489095,0.2,5.5131567146412905,144,97,2.0,4.834,0.0,0,244.0,140.0,3.0,1.47,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0,0.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,train
ABBV,2024-03-19,Dupilumab,NCT05601882,0,1,0.0099,0.0128,91,0.0,5.9472,75.0,2.6877,-36.0,5.0,6.825460036255307,0.2,5.613161422822089,101,56,3.0,4.6172,3.0,2,244.0,6.0,5.0,1.79,1.0,1,0,0,0.0,1,0,0,1.0,1,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ENTA,2024-04-26,EDP-235,NCT05616728,0,1,0.25,0.4477,3,0.3333333333333333,0.4472,11.0,1.6583,-442.0,3.0,5.44673737166631,0.4,2.6180480967120925,4,4,2.0,0.6438,0.0,0,244.0,842.0,4.0,6.23,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
SNY,2024-04-26,Dupilumab SAR231893,NCT04456673,0,5,0.0822,0.0653,66,0.0,7.5707,81.0,1.5753,-57.0,5.0,6.841615476477592,0.2,5.070103283062297,73,64,3.0,4.6698,2.5,1,344.0,61.0,6.0,1.86,1.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
NRC,2024-04-20,L9LS (VRC-MALMAB0114-00-AB) Subcutaneous injection,NCT05304611,0,1,0.0034,0.0135,278,0.0034602076124567,0.5774,49.0,1.0181,-5.0,4.0,5.902633333401366,0.2,2.4825877695267677,294,253,2.0,5.2149,0.0,0,244.0,24.0,5.0,3.82,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
CGTX,2024-04-29,CT1812,NCT03507790,0,2,0.5,0.4085,3,0.0,1.9415,7.0,2.0801,31.0,3.0,5.0369526024136295,0.4,1.983175072037813,4,3,2.0,0.5545,0.0,0,305.0,305.0,4.0,6.56,1.0,1,0,1,0.0,1,0,0,0.0,0,0,0,0,0.0,1.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ANVS,2024-04-29,buntanetap,NCT06709014,1,1,0.6667,0.2155,3,0.0,1.7889,6.0,2.4749,-5.0,5.0,6.634633357861686,0.7,1.8512583487190752,6,2,3.0,2.8394,1.5,0,244.0,870.0,6.0,7.4,0.0,1,0,1,0.0,1,0,1,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
MRK,2024-04-29,V116,NCT05696080,0,4,0.0429,0.0476,122,0.0,2.8868,67.0,1.2566,-72.0,5.0,6.251903883165888,0.2,5.485908161342839,140,55,3.0,4.6101,2.0,0,276.0,53.0,6.0,1.53,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
NRXP,2024-04-30,NRX-101,NCT07227103,0,1,1.0,0.1307,1,0.0,2.2678,10.0,3.1659,976.0,3.5,4.795790545596741,1.0,1.7411515988517852,1,1,2.5,0.8773,1.0,0,244.0,127.0,4.5,15.43,0.0,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
MRK,2024-04-30,V116,NCT05569954,0,5,0.0429,0.0476,123,0.0,2.8868,67.0,1.2566,-182.0,5.0,7.3031700512368,0.2,5.485908161342839,140,55,3.0,4.6101,2.0,0,0.0,0.0,6.0,1.65,1.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
EYPT,2024-05-06,DURAVYU,,1,1,0.5,0.1403,2,1.0,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,0.7,3.162474790438118,2,2,2.0,0.4394,0.0,0,244.0,153.0,4.0,8.24,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
CMPX,2024-05-08,Psilocybin,NCT05312151,0,3,1.0,0.2188,3,0.0,3.385,14.0,4.2603,-85.0,0.0,3.1354942159291497,1.0,3.0021228462251615,3,1,2.0,0.2773,0.0,0,936.0,936.0,0.0,7.73,1.0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
CTMX,2024-05-08,CX-904,NCT05387265,0,1,0.5,0.1593,1,0.0,0.0,5.0,1.8974,393.0,0.0,4.430816798843313,0.7,2.954917553734959,2,2,1.0,0.4394,0.0,0,244.0,127.0,0.0,9.4,0.0,0,0,0,0.0,0,0,1,0.0,0,1,1,0,0.0,0.0,1,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
RAPT,2024-05-09,zelnecirnon,NCT04593251,1,1,0.3333,0.0941,2,0.0,0.0,0.0,0.0,-36.0,2.0,4.30406509320417,0.4,3.2231323624715884,3,3,1.0,0.5545,0.0,0,244.0,29.0,2.0,5.09,0.0,0,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ANNX,2024-05-09,ANX007,NCT04656561,0,1,0.25,0.2261,2,0.0,0.8944,7.0,2.0,-407.0,3.0,5.602118820879701,0.7,2.9215304135012423,4,2,2.0,1.0394,1.0,2,244.0,831.0,4.0,11.95,1.0,0,0,0,0.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,train
MGNX,2024-05-10,vobra duo,NCT05362773,1,1,0.25,1.311,2,0.0,0.0,27.0,4.4809,-5.0,1.0,4.875197323201151,0.4,2.184208613111503,4,4,1.0,0.6438,0.0,0,244.0,1552.0,1.0,7.54,0.0,0,0,0,0.0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
PLRX,2024-05-14,PLN-74809,NCT05621252,0,3,0.4286,3.0263,4,0.0,2.2678,6.0,2.0,-138.0,2.0,2.3978952727983707,0.7,1.9025467793139912,7,2,2.0,0.4394,0.0,0,99.0,99.0,3.0,4.77,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
RHHBY,2024-05-15,Atezolizumab,NCT03371017,0,12,0.0992,0.0404,113,0.0,2.4313,85.0,1.957,162.0,5.0,6.39024066706535,0.2,5.583827535327012,121,77,3.0,4.7427,2.0,0,467.0,81.0,6.0,1.88,1.0,1,0,0,0.0,1,0,0,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
PROK,2024-05-15,rilparencel,NCT05099770,0,1,0.5,0.4032,2,0.0,1.5,6.0,2.1667,-5.0,5.0,6.530877627725885,0.7,2.828595456371702,4,2,3.0,1.0394,1.5,0,244.0,544.0,6.0,8.43,1.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,train
LLY,2024-05-17,Insulin Efsitora Alfa,NCT05362058,0,1,0.018,0.0073,95,0.0,2.0412,60.0,1.2667,-36.0,5.0,6.834108738813838,0.2,5.996687893411713,111,45,3.0,4.5315,3.0,2,244.0,29.0,5.0,2.25,0.0,0,0,0,1.0,1,0,0,1.0,1,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,train
ABBV,2024-05-21,Linaclotide,NCT04026113,0,1,0.0198,0.0128,92,0.0,5.2588,75.0,2.6877,0.0,5.0,6.0844994130751715,0.2,5.613161422822089,101,56,3.0,4.6172,2.5,1,244.0,25.0,6.0,1.73,1.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,train
SNSE,2024-05-23,SNS-101,NCT05864144,0,1,0.6667,2.1831,1,0.0,0.7071,3.0,1.5652,-5.0,-1.0,4.59511985013459,0.7,1.0595634179012676,3,2,1.5,0.4394,0.0,0,244.0,127.0,-1.0,12.76,0.0,0,0,0,0.0,0,0,1,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,train
SNSE,2024-05-24,SNS-101,NCT05864144,0,2,0.6667,0.6305,2,0.0,0.7071,3.0,1.5652,-5.0,-1.0,4.59511985013459,0.7,1.6551384348113822,3,2,1.5,0.4394,0.0,0,0.0,0.0,-1.0,16.91,0.0,0,0,0,0.0,0,0,1,0.0,0,0,1,0,0.0,0.0,1,0,0.0,0,0.0,0,0.0,1,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,train
