ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_design_quality_score,feat_enrollment_log,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_flag,feat_fast_track_flag,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_ownership_low_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_randomized_flag,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_short_squeeze_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_mesh_level1_encoded,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_event_proximity_bucket_future_far,feat_event_proximity_bucket_future_near,feat_event_proximity_bucket_just_completed,feat_event_proximity_bucket_past,feat_event_proximity_bucket_unknown,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
CRDL,2024-06-15,CardiolRx,NCT05494788,0,1,1.0,0.1018,1,2.0,0.0,3.332204510175204,1.0,2.056523724079101,2,1,2.0,0.2773,0.0,0,156.5,95.0,0.0,10.77,0.0,0,0,0,1.0,0,0.0,0,0,1,0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1,1.0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
BHC,2024-06-14,Low Dose MT-1303,NCT04857112,0,1,1.0,0.5946,1,81.0,4.0,5.777652323222656,1.0,3.3427186897955448,1,1,2.0,0.2773,0.0,0,156.5,95.0,5.0,4.8,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,train
IPHA,2024-06-17,SAR443579/IPH6101,,0,1,1.0,0.3734,1,0.0,3.0,5.303304908059076,1.0,2.2060158767633444,1,1,2.0,0.2773,0.0,0,156.5,95.0,4.0,6.8,0.0,0,0,0,0.0,0,0.0,0,1,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,train
TVGN,2024-06-17,TVGN 489,,0,1,0.8571,0.0188,2,0.0,3.0,5.303304908059076,0.7,1.7259116322950483,7,2,2.0,0.4394,0.0,0,156.5,533.0,4.0,10.57,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
OVID,2024-06-17,soticlestat,NCT05163314,1,1,0.5,0.2205,1,464.0,3.0,5.8664680569332965,0.7,2.064832219738574,2,2,3.0,1.0394,3.0,2,156.5,95.0,1.0,3.94,0.0,0,0,1,0.0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
MRNA,2024-06-24,mRNA-1010,NCT05827978,0,2,0.5,0.277,4,0.0,5.0,9.03741453682259,0.4,4.320802426839049,6,4,3.0,3.0438,3.0,2,90.0,14.0,6.0,5.14,0.0,0,0,0,1.0,0,1.0,1,0,0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,train
TVGN,2024-06-25,TVGN 489,,0,2,0.8571,0.0188,3,0.0,3.0,5.303304908059076,0.7,1.7259116322950483,7,2,2.0,0.4394,0.0,0,8.0,8.0,4.0,23.61,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
WVE,2024-06-25,SAD: 30mg WVE-003,NCT05032196,0,1,0.25,0.2327,1,-32.0,2.0,3.871201010907891,0.4,3.412897142468451,4,4,1.5,0.6438,0.0,0,156.5,95.0,3.0,5.89,0.0,1,0,1,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
SGMO,2024-06-25,giroctocogene fitelparvovec,NCT05568719,0,1,1.0,0.2193,1,5723.0,1.0,5.575949103146316,1.0,2.130333768495006,2,1,3.0,1.4773,3.0,2,156.5,95.0,1.0,12.2,0.0,0,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
TVGN,2024-06-25,TVGN 489,,0,3,0.8571,0.0188,4,0.0,3.0,5.303304908059076,0.7,1.7259116322950483,7,2,2.0,0.4394,0.0,0,0.0,0.0,4.0,23.61,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
TVGN,2024-06-25,TVGN 489,,0,5,0.8571,0.0188,6,0.0,3.0,5.303304908059076,0.7,1.7259116322950483,7,2,2.0,0.4394,0.0,0,0.0,0.0,4.0,23.61,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
TVGN,2024-06-25,TVGN 489,,0,4,0.8571,0.0188,5,0.0,3.0,5.303304908059076,0.7,1.7259116322950483,7,2,2.0,0.4394,0.0,0,0.0,0.0,4.0,23.61,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
LPCN,2024-06-25,LPCN 1154,NCT02081300,0,2,1.0,0.2731,2,-3343.0,5.0,5.755742213586912,1.0,1.7427251313046983,2,1,3.0,1.4773,3.0,2,406.0,406.0,5.0,8.92,0.0,0,0,0,1.0,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
IMMP,2024-06-27,eftilagimod alpha,NCT04811027,0,2,0.6667,0.2405,3,-108.0,3.0,5.147494476813453,0.7,2.615002614524588,3,2,2.0,1.0394,0.0,0,754.0,407.0,3.0,7.45,0.0,0,0,0,1.0,0,0.0,0,1,1,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
MRK,2024-07-01,MK-2060,NCT05027074,0,1,0.0208,0.0476,33,121.0,4.0,6.2285110035911835,0.2,5.485908161342839,48,19,2.0,4.1983,0.0,0,156.5,28.0,5.0,2.08,0.0,1,0,1,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
ANVS,2024-07-08,buntanetap,NCT06709014,0,3,1.0,0.2155,3,1241.0,5.0,6.634633357861686,1.0,1.8512583487190752,4,1,3.0,2.6773,2.0,0,0.0,0.0,6.0,12.77,0.0,1,0,1,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
ANVS,2024-07-02,buntanetap,NCT06709014,1,2,1.0,0.2155,2,1247.0,5.0,6.634633357861686,1.0,1.8512583487190752,4,1,3.0,2.6773,2.0,0,64.0,64.0,6.0,10.35,0.0,1,0,1,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
RNAC,2024-07-02,Descartes-08,NCT07391605,0,1,1.0,0.7264,1,852.0,2.0,4.110873864173311,1.0,2.295347148333618,1,1,2.0,0.2773,0.0,0,156.5,95.0,3.0,12.11,0.0,1,0,1,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
RHHBY,2024-07-03,Tiragolumab,NCT04619797,0,2,0.08,0.0404,21,-75.0,4.5,6.297109319933935,0.2,5.583827535327012,25,16,2.5,4.1333,1.0,0,936.0,49.0,5.5,1.38,0.0,1,0,0,1.0,0,1.0,0,1,0,0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
MRK,2024-07-08,V116,NCT05420961,0,5,0.1042,0.0476,34,-419.0,5.0,6.576469569048224,0.2,5.485908161342839,48,19,3.0,4.1983,2.0,0,69.0,7.0,5.0,2.08,0.0,0,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,train
QURE,2024-07-09,AMT-130,NCT04120493,1,2,1.0,2.0568,2,1788.0,-1.0,3.784189633918261,1.0,2.108903127667314,4,1,1.5,0.2773,0.0,0,204.0,204.0,0.0,6.14,1.0,1,0,1,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
KZIA,2024-07-11,paxalisib,NCT03970447,1,3,1.0,0.0449,3,1421.0,4.5,7.155396301896734,0.7,1.9813655090785445,6,2,2.5,1.0394,2.0,2,0.0,0.0,4.5,14.29,0.0,0,0,0,0.0,0,1.0,1,1,0,0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
KZIA,2024-07-10,paxalisib,NCT05009992,1,2,1.0,0.0449,2,1269.0,4.0,5.8888779583328805,0.7,1.9813655090785445,6,2,2.0,1.0394,1.0,2,0.0,0.0,4.0,14.66,0.0,0,0,0,0.0,0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
KZIA,2024-07-10,paxalisib,NCT05009992,1,1,1.0,0.0449,1,1269.0,4.0,5.8888779583328805,0.7,1.9813655090785445,6,2,2.0,1.0394,1.0,2,156.5,95.0,4.0,14.66,0.0,0,0,0,0.0,0,0.0,1,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
APLS,2024-07-11,Pegcetacoplan,NCT05067127,0,1,0.5,0.1746,1,-15.0,4.0,4.8283137373023015,0.7,3.4280213440860496,2,2,3.0,1.6394,2.0,0,156.5,95.0,5.0,5.01,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
ARMP,2024-07-11,AP-PA02,NCT05616221,0,2,0.4,0.0378,2,6.0,2.0,3.8918202981106265,0.7,2.592953571547866,5,2,2.0,0.4394,1.0,1,493.0,493.0,3.0,7.5,0.0,1,0,0,1.0,0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
VRDN,2024-07-15,VRDN-001 Phase 3 Cohort (THRIVE),NCT05176639,0,1,0.5,0.3119,1,0.0,4.0,4.736198448394496,0.7,3.447793497409382,2,2,3.0,1.6394,3.0,2,156.5,95.0,4.0,5.02,0.0,0,0,0,1.0,0,1.0,1,0,0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
AGEN,2024-07-18,botensilimab (BOT) and balstilimab (BAL),NCT05864534,1,1,1.0,0.0291,1,652.0,0.0,3.258096538021482,1.0,2.0806264869218056,1,1,2.0,0.2773,1.0,2,156.5,95.0,0.0,7.7,0.0,0,0,0,0.0,0,0.0,1,1,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
SNY,2024-07-25,Quadrivalent Influenza mRNA Vaccine MRT5421,NCT06361875,0,1,0.0625,0.0653,10,319.0,4.0,6.814542897259958,0.2,5.070103283062297,16,13,1.5,4.0556,1.0,2,156.5,90.0,4.0,1.64,0.0,0,0,0,1.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,train
MRK,2024-07-26,Sotatercept,NCT04896008,0,1,0.0625,0.0476,35,0.0,4.0,5.159055299214529,0.2,5.485908161342839,48,19,3.0,4.1983,2.5,1,156.5,18.0,5.0,1.73,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
CLDX,2024-07-29,barzolvolimab,NCT05405660,0,1,1.0,0.2917,1,-47.0,3.0,5.2832037287379885,1.0,3.3009214084695406,1,1,2.0,0.2773,0.5,0,156.5,95.0,4.0,4.57,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
PFE,2024-07-29,Standard of Care FIX Replacement therapy,NCT03587116,0,1,0.0417,0.0953,16,137.0,2.0,5.3612921657094255,0.2,5.196479615197434,24,21,3.0,4.2364,3.0,2,156.5,111.0,2.0,2.26,0.0,0,0,0,1.0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
PEPG,2024-07-31,PGN-EDO51,NCT06079736,0,1,0.3333,0.3828,1,394.0,-1.0,2.0794415416798357,0.7,2.6310376965367404,3,2,2.0,0.4394,0.0,0,156.5,95.0,-3.0,7.12,0.0,0,0,1,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
BMY,2024-07-31,Nivolumab,NCT03668119,0,8,0.5455,0.084,17,-820.0,3.0,5.3612921657094255,0.2,5.103854670626923,22,10,2.0,3.9592,0.0,0,1058.0,260.0,3.0,2.84,0.0,0,0,0,1.0,0,0.0,0,1,1,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,train
LLY,2024-08-01,Tirzepatide,NCT04847557,0,4,0.2069,0.0073,14,-30.0,5.0,6.595780513961311,0.2,5.996687893411713,29,15,3.0,4.109,2.0,0,106.0,76.0,6.0,3.56,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
LONA,2024-08-01,ATH-1017,NCT04488419,0,1,0.5,0.4791,1,-17.0,4.5,6.318968113746434,0.7,1.720985744153739,2,2,2.5,1.0394,1.0,0,156.5,95.0,5.5,7.48,0.0,1,0,1,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
PFE,2024-09-20,RSVpreF MDV,NCT06473519,0,1,0.0417,0.0953,17,49.0,5.0,6.118097198041348,0.2,5.196479615197434,24,21,3.0,4.2364,1.5,0,156.5,4.0,5.0,1.99,0.0,0,0,0,1.0,0,1.0,0,0,1,0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,train
LYEL,2024-08-07,LYL797,NCT05274451,0,1,0.5,0.6268,1,112.0,0.0,4.060443010546419,0.7,2.707485011967474,2,2,1.0,0.4394,0.0,0,156.5,95.0,-2.0,20.55,0.0,0,0,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,train
BNTX,2024-08-07,Influenza and COVID-19 Combination A,NCT06178991,0,1,0.2,0.5252,4,111.0,5.0,9.082052351674651,0.2,4.441853745887887,5,5,3.0,1.9167,2.0,0,156.5,195.0,5.0,3.34,0.0,1,0,0,1.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
LLY,2024-08-07,LY3372689,NCT05063539,0,1,0.0345,0.0073,15,-29.0,4.0,5.793013608384144,0.2,5.996687893411713,29,15,2.0,4.109,0.0,0,156.5,6.0,4.0,3.24,0.0,0,0,1,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
CABA,2024-08-08,CABA-201,NCT06154252,0,1,0.3333,0.5003,1,1423.0,-0.5,4.31748811353631,0.4,2.5046067706419537,3,3,2.5,2.3545,1.0,0,156.5,95.0,-0.5,7.1,0.0,0,0,0,0.0,0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,train
PRLD,2024-08-13,PRT3789,NCT05639751,0,1,0.6667,0.317,1,415.0,0.0,4.912654885736052,0.7,2.2392994791268923,3,2,1.0,0.4394,0.0,0,156.5,95.0,0.0,15.36,0.0,0,0,0,1.0,0,0.0,0,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
MBX,2024-08-12,MBX 2109,NCT06465108,0,1,0.5,0.268,1,284.0,2.0,4.174387269895637,0.7,3.1648285343444815,2,2,2.0,0.4394,0.0,0,156.5,95.0,3.0,10.31,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,train
VRCA,2024-08-14,VP-315,NCT05188729,0,1,0.5,1.4772,2,-121.0,-1.0,4.532599493153256,0.7,1.4548448600085102,2,2,2.0,1.0394,0.0,0,156.5,243.0,-1.0,9.66,0.0,0,0,0,1.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
NRC,2024-08-15,Tecovirimat Oral Capsule,NCT05559099,0,1,0.0556,0.0135,15,19.0,4.0,6.393590753950631,0.2,2.4825877695267677,18,18,2.0,4.1778,0.0,0,156.5,111.0,5.0,5.34,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2024-08-15,favezelimab/pembrolizumab,NCT05064059,0,1,0.0417,0.0476,36,0.0,5.0,6.091309882077698,0.2,5.485908161342839,48,19,3.0,4.1983,3.0,2,156.5,20.0,5.0,3.12,0.0,0,0,0,1.0,0,1.0,1,1,0,0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NVS,2024-08-28,Inclisiran,NCT05763875,0,2,0.08,0.0354,19,-69.0,5.0,5.860786223465865,0.2,5.5131567146412905,25,22,3.0,4.2542,3.0,2,290.0,125.0,6.0,1.79,0.0,1,0,0,1.0,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
ALNY,2024-08-30,vutrisiran,NCT04153149,0,1,0.3333,0.0698,3,-114.0,5.0,6.486160788944089,0.7,4.6201017891413,3,2,3.0,2.2394,3.5,3,156.5,1029.0,6.0,3.09,1.0,1,0,0,0.0,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
SNY,2024-09-02,Tolebrutinib,NCT04410978,0,1,0.125,0.0653,11,-49.0,5.0,6.882437470997847,0.2,5.070103283062297,16,13,3.0,4.0556,3.0,2,156.5,39.0,6.0,1.33,0.0,1,0,1,1.0,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
PCVX,2024-09-03,VAX-31,NCT06720038,1,1,0.3333,0.2203,2,1184.0,4.0,6.803505257608338,0.4,3.890219195454837,3,3,2.0,0.5545,0.5,0,156.5,505.0,5.0,2.51,0.0,1,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,train
SMMT,2024-09-08,ivonescimab,NCT07229417,1,1,1.0,0.0639,1,1117.0,0.0,3.4011973816621555,1.0,3.45484486000851,3,1,2.0,0.2773,0.5,0,156.5,95.0,0.0,8.22,0.0,0,0,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
MRK,2024-09-09,favezelimab/pembrolizumab,NCT05600309,0,2,0.0417,0.0476,37,-25.0,3.0,4.553876891600541,0.2,5.485908161342839,48,19,3.0,4.1983,3.0,2,25.0,25.0,3.0,2.12,0.0,0,0,0,1.0,0,1.0,1,1,0,0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
FULC,2024-09-12,losmapimod,NCT04264442,1,1,0.3333,0.2861,2,56.0,0.0,4.343805421853684,0.4,2.8458790673677523,3,3,2.0,0.5545,1.0,1,156.5,387.0,-1.0,7.44,0.0,1,0,1,0.0,0,0.0,0,0,1,0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,train
IMRX,2024-09-12,IMM-1-104,NCT05585320,0,2,0.2857,0.6305,3,627.0,0.0,5.3471075307174685,0.4,1.6551384348113822,7,4,1.5,0.6438,0.0,0,182.0,182.0,0.0,17.79,1.0,0,0,0,0.0,0,0.0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,train
MRK,2024-09-13,Pembrolizumab,NCT03615326,0,17,0.4167,0.0476,38,-177.0,5.0,6.6052979209482015,0.2,5.485908161342839,48,19,3.0,4.1983,2.0,0,234.0,4.0,6.0,2.17,0.0,1,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,train
PFE,2024-09-14,ponsegromab,NCT05546476,0,1,0.0417,0.0953,18,-185.0,3.0,5.236441962829949,0.2,5.196479615197434,24,21,2.0,4.2364,0.0,0,156.5,43.0,4.0,2.73,0.0,1,0,0,1.0,0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,train
VRDN,2024-09-16,veligrotug,NCT06021054,0,1,0.5,0.322,2,49.0,4.0,5.241747015059643,0.7,3.4339745359277556,2,2,3.0,1.6394,3.0,2,156.5,63.0,5.0,6.17,0.0,0,0,0,1.0,0,1.0,1,0,0,0,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,train
EWTX,2024-09-19,EDG-7500,NCT07034768,1,1,1.0,0.1645,1,468.0,0.0,3.8918202981106265,1.0,3.5082064027591433,1,1,1.0,0.2773,0.0,0,156.5,95.0,0.0,7.03,0.0,0,0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,train
