ticker,event_date,market_cap_m,move_pct,close,volume,atr_pct,normalized_move,event_type,catalyst_type,abs_move
GALT,2024-12-20,192.1,-48.0,1.04,9268200,29.74,1.61,Loser,,48.0
TNXP,2024-06-12,178.6,-47.89,111.0,51822,49.68,0.96,Loser,,47.89
PCRX,2024-08-09,942.6,-47.67,11.7,3264600,16.7,2.85,Loser,,47.67
PMVP,2023-10-12,90.5,-47.58,2.49,3255300,28.6,1.66,Loser,,47.58
GLTO,2025-03-21,1781.9,47.34,6.1,10710900,7.41,6.39,Gainer,,47.34
HURA,2023-05-03,94.3,47.3,152.6,23869,10.89,4.34,Gainer,,47.3
ALEC,2025-08-08,265.2,47.26,2.15,8927400,7.82,6.04,Gainer,,47.26
OSTX,2024-12-11,51.8,46.8,3.67,286100,8.93,5.24,Gainer,,46.8
ENGN,2025-11-11,677.2,46.76,8.82,51454300,11.86,3.94,Gainer,,46.76
SRZN,2023-02-09,238.3,46.75,16.95,621633,7.95,5.88,Gainer,,46.75
PTHS,2025-04-17,85.3,46.61,18.4,3960440,10.47,4.45,Gainer,,46.61
PRLD,2024-12-20,173.5,46.4,1.3,4441300,10.61,4.37,Gainer,,46.4
BYSI,2023-10-12,55.5,46.37,1.07,1437800,9.94,4.67,Gainer,,46.37
NVCT,2024-11-14,234.7,-46.3,5.73,1713700,27.6,1.68,Loser,,46.3
ACRS,2024-11-19,311.0,46.18,4.59,56385800,10.5,4.4,Gainer,,46.18
CABA,2025-10-31,319.6,46.15,3.61,35910200,8.97,5.15,Gainer,,46.15
FBIO,2023-11-17,106.1,46.15,2.09,9084700,15.79,2.92,Gainer,,46.15
WHWK,2024-12-20,165.4,46.12,3.39,9208100,6.5,7.1,Gainer,,46.12
NBP,2025-06-03,378.2,46.09,1.87,3830400,8.34,5.53,Gainer,,46.09
MIRA,2024-02-05,53.2,46.02,1.36,4938000,12.55,3.67,Gainer,,46.02
TECX,2023-07-12,438.9,45.92,17.16,2230517,5.84,7.86,Gainer,,45.92
AVTX,2023-09-12,324.0,45.88,29.76,1176304,13.77,3.33,Gainer,,45.88
PALI,2023-09-07,264.1,-45.83,11.7,560460,23.08,1.99,Loser,,45.83
KOD,2023-07-24,1636.1,-45.82,3.95,20508600,19.98,2.29,Loser,,45.82
NRXP,2024-05-06,55.1,45.71,3.06,9310700,18.22,2.51,Gainer,,45.71
ASRT,2023-08-04,74.8,-45.61,43.65,1282760,13.21,3.45,Loser,,45.61
PROK,2023-11-20,673.9,45.45,1.76,6342600,14.65,3.1,Gainer,,45.45
HURA,2024-03-13,94.3,45.24,4.27,4157486,10.77,4.2,Gainer,,45.24
REPL,2023-12-05,631.7,-45.21,6.75,13908700,18.8,2.4,Loser,,45.21
PYXS,2024-11-21,91.5,-45.03,2.1,15188100,22.86,1.97,Loser,,45.03
STTK,2024-10-01,248.1,-44.99,1.92,11903600,17.38,2.59,Loser,,44.99
INKT,2025-01-02,51.4,44.91,10.1,186940,10.11,4.44,Gainer,,44.91
VIR,2023-07-20,1264.6,-44.9,12.7,13533200,11.21,4.01,Loser,,44.9
TECX,2023-05-18,438.9,44.83,10.08,904083,13.18,3.4,Gainer,,44.83
ZURA,2025-09-30,628.1,44.82,4.33,37577600,8.61,5.2,Gainer,,44.82
ORGO,2025-11-07,407.4,44.73,5.63,33040200,6.13,7.29,Gainer,,44.73
HURA,2024-11-27,94.3,44.7,5.05,3456400,13.06,3.42,Gainer,,44.7
URGN,2025-05-21,1015.8,-44.69,4.17,9681600,35.34,1.26,Loser,,44.69
HURA,2024-05-29,94.3,44.68,9.52,2331229,12.53,3.57,Gainer,,44.68
ACRS,2023-03-06,311.0,-44.68,7.07,15708000,14.73,3.03,Loser,,44.68
ALLO,2025-02-14,624.7,44.68,2.04,42511600,8.4,5.32,Gainer,,44.68
RLMD,2025-04-28,334.4,-44.65,0.36,15646200,31.69,1.41,Loser,,44.65
TRVI,2024-12-12,1528.5,44.58,3.6,63853000,9.16,4.87,Gainer,,44.58
RLMD,2025-08-29,334.4,44.52,1.12,16776000,8.42,5.29,Gainer,,44.52
GANX,2025-12-18,100.4,-44.44,2.25,6765400,21.09,2.11,Loser,,44.44
NGNE,2024-11-12,363.9,-44.08,40.0,1991600,20.79,2.12,Loser,,44.08
IXHL,2025-07-15,50.6,44.07,10.2,18664557,6.93,6.36,Gainer,,44.07
CGTX,2024-07-29,96.2,-43.88,1.33,26486400,18.25,2.4,Loser,,43.88
DWTX,2024-05-20,91.4,-43.87,4.93,219952,27.99,1.57,Loser,,43.87
IXHL,2024-02-21,50.6,43.84,189.0,33887,9.58,4.57,Gainer,,43.84
NKTX,2025-03-27,191.8,43.8,1.97,27284400,8.14,5.38,Gainer,,43.8
NRXP,2024-12-31,55.1,43.79,2.2,12742200,11.92,3.68,Gainer,,43.79
ONMD,2023-12-21,52.2,43.75,1.15,2195900,37.4,1.17,Gainer,,43.75
DWTX,2023-03-24,91.4,43.55,11.12,286468,9.81,4.44,Gainer,,43.55
MESO,2024-03-28,2103.1,43.55,5.01,14096500,10.58,4.12,Gainer,,43.55
PYPD,2024-01-02,77.4,43.42,5.45,114400,8.05,5.39,Gainer,,43.42
URGN,2025-06-06,1015.8,43.39,7.37,20720800,13.54,3.2,Gainer,,43.39
TVGN,2024-04-25,53.2,-43.33,0.85,328700,37.15,1.17,Loser,,43.33
DWTX,2025-09-29,91.4,43.3,7.91,43109600,6.74,6.42,Gainer,,43.3
NGNE,2024-11-04,363.9,43.26,66.0,962500,7.14,6.06,Gainer,,43.26
EYPT,2024-05-06,1453.7,-43.26,11.2,9652300,19.09,2.27,Loser,,43.26
STTK,2023-12-14,248.1,43.21,6.96,21733200,9.32,4.64,Gainer,,43.21
ASRT,2023-11-09,74.8,-43.19,18.15,754340,15.05,2.87,Loser,,43.19
IBRX,2023-05-05,9633.0,43.15,5.54,20200700,8.8,4.91,Gainer,,43.15
GNLX,2024-05-24,133.3,-43.04,2.62,3320000,25.14,1.71,Loser,,43.04
ONMD,2023-12-05,52.2,-42.97,1.87,143700,41.84,1.03,Loser,,42.97
CGTX,2025-07-07,96.2,42.96,0.58,43047700,8.22,5.23,Gainer,,42.96
KZIA,2024-12-31,95.8,-42.9,8.85,141800,26.43,1.62,Loser,,42.9
NBP,2025-04-14,378.2,42.9,0.96,1395000,10.53,4.07,Gainer,,42.9
ZURA,2023-03-27,628.1,-42.76,16.84,545900,,,Loser,,42.76
CADL,2024-04-11,288.2,42.75,7.28,64185300,19.5,2.19,Gainer,,42.75
ORGO,2025-05-09,407.4,-42.7,3.06,11240200,14.69,2.91,Loser,,42.7
TCRX,2023-05-10,60.2,42.65,4.85,21447700,13.68,3.12,Gainer,,42.65
PRLD,2024-09-13,173.5,-42.65,2.77,2488000,19.75,2.16,Loser,,42.65
PYXS,2023-03-28,91.5,42.59,3.85,45962800,12.12,3.52,Gainer,,42.59
NGNE,2024-11-18,363.9,-42.58,19.82,1998100,47.05,0.9,Loser,,42.58
PALI,2024-04-16,264.1,42.55,5.93,28975200,17.67,2.41,Gainer,,42.55
MREO,2025-07-10,59.0,-42.52,1.69,34863500,14.97,2.84,Loser,,42.52
TNXP,2024-03-28,178.6,-42.42,608.0,6851,21.8,1.95,Loser,,42.42
CRDL,2024-02-15,113.9,42.31,1.48,3506100,9.17,4.61,Gainer,,42.31
TKNO,2024-07-17,138.1,42.22,1.92,11880100,7.26,5.82,Gainer,,42.22
ACHV,2023-12-12,242.7,-42.2,3.15,1721100,14.35,2.94,Loser,,42.2
ONMD,2024-02-29,52.2,42.17,0.98,2480100,26.15,1.61,Gainer,,42.17
BNTC,2024-04-18,373.4,42.08,6.82,3517700,8.67,4.85,Gainer,,42.08
CBLL,2025-04-10,692.6,-42.02,11.15,1382400,16.05,2.62,Loser,,42.02
TSHA,2023-08-29,1240.9,42.02,3.38,15885300,12.49,3.36,Gainer,,42.02
ARTV,2025-04-08,142.9,-41.99,1.92,1330900,39.47,1.06,Loser,,41.99
ENTX,2023-03-06,63.7,41.87,1.44,6727500,7.73,5.41,Gainer,,41.87
PALI,2025-07-23,264.1,41.86,1.22,11957300,7.32,5.72,Gainer,,41.86
ZLAB,2023-01-05,2154.0,41.8,48.1,5599800,,,Gainer,,41.8
ALXO,2024-08-01,276.8,-41.67,2.8,10800300,29.21,1.43,Loser,,41.67
LONA,2024-11-01,52.6,41.59,6.06,23962970,11.01,3.78,Gainer,,41.59
SABS,2023-04-18,195.2,41.56,10.9,3712920,12.42,3.34,Gainer,,41.56
QTTB,2023-07-28,56.1,41.49,23.94,550522,7.96,5.21,Gainer,,41.49
NAMS,2024-12-10,4077.0,41.41,26.19,9602500,7.14,5.8,Gainer,,41.41
MSLE,2023-01-27,256.9,41.4,2.66,50,5.66,7.31,Gainer,,41.4
IVA,2024-10-14,1348.2,41.27,2.67,11082700,7.88,5.23,Gainer,,41.27
CLYM,2024-04-30,487.5,41.24,7.09,3992600,12.59,3.28,Gainer,,41.24
IBRX,2023-05-15,9633.0,41.23,3.22,17057600,29.95,1.38,Gainer,,41.23
CGTX,2025-08-22,96.2,41.21,2.81,21029000,11.26,3.66,Gainer,,41.21
SCLX,2024-03-01,57.7,-41.19,46.72,265191,19.61,2.1,Loser,,41.19
TRVI,2025-03-10,1528.5,41.16,6.07,57705800,9.49,4.34,Gainer,,41.16
RIGL,2023-05-17,630.6,41.09,18.2,1484490,7.03,5.85,Gainer,,41.09
QDEL,2025-05-08,1544.8,41.04,36.46,6902900,6.03,6.81,Gainer,,41.04
SPRB,2025-09-12,58.8,40.91,12.4,75800,8.38,4.88,Gainer,,40.91
HURA,2025-12-09,94.3,-40.91,1.17,3299200,18.48,2.21,Loser,,40.91
UNCY,2025-06-10,148.9,-40.89,5.32,4999830,20.76,1.97,Loser,,40.89
AGEN,2024-04-26,120.4,40.84,11.69,3367400,12.77,3.2,Gainer,,40.84
HURA,2023-06-29,94.3,40.8,147.35,218940,9.3,4.39,Gainer,,40.8
BCAX,2025-05-23,919.2,-40.8,9.27,7213700,21.73,1.88,Loser,,40.8
CTMX,2023-01-06,909.9,40.78,2.52,51385500,,,Gainer,,40.78
TVTX,2023-09-21,2665.4,-40.68,7.64,17327600,13.71,2.97,Loser,,40.68
GLTO,2025-09-23,1781.9,40.67,4.22,54188200,11.55,3.52,Gainer,,40.67
TECX,2025-01-28,438.9,-40.65,24.44,1184200,21.56,1.89,Loser,,40.65
SLGL,2024-12-24,255.4,-40.61,9.8,307140,18.57,2.19,Loser,,40.61
GLTO,2025-10-08,1781.9,-40.57,10.65,1977600,28.68,1.41,Loser,,40.57
DWTX,2024-11-19,91.4,40.54,2.6,637000,21.82,1.86,Gainer,,40.54
TNXP,2025-03-05,178.6,40.51,10.96,2735700,11.13,3.64,Gainer,,40.51
PLX,2025-05-09,231.6,-40.48,1.72,5949700,14.87,2.72,Loser,,40.48
ANL,2024-11-08,290.0,40.48,3.54,85900,8.42,4.81,Gainer,,40.48
ELTX,2024-06-28,224.2,-40.35,4.11,407100,18.91,2.13,Loser,,40.35
DWTX,2024-01-22,91.4,-40.32,12.1,117096,20.99,1.92,Loser,,40.32
ACET,2024-01-09,69.6,40.24,55.2,452294,9.33,4.31,Gainer,,40.24
QURE,2023-06-21,973.6,-40.23,11.62,10324800,13.47,2.99,Loser,,40.23
SLGL,2025-08-21,255.4,40.22,25.8,114800,7.44,5.4,Gainer,,40.22
ESLA,2023-09-05,51.3,-40.13,12.72,1332800,26.21,1.53,Loser,,40.13
MIRA,2023-11-20,53.2,40.06,4.65,4269700,12.87,3.11,Gainer,,40.06
SPRB,2025-10-07,58.8,40.03,182.6,2076700,11.06,3.62,Gainer,,40.03
SLGL,2025-01-07,255.4,40.0,14.0,224360,21.43,1.87,Gainer,,40.0
PTHS,2025-01-21,85.3,40.0,26.6,3228380,15.1,2.65,Gainer,,40.0
NBTX,2023-04-25,1502.0,-39.95,2.57,32400,9.09,4.4,Loser,,39.95
TNXP,2023-07-28,178.6,-39.89,3424.0,1497,14.55,2.74,Loser,,39.89
GYRE,2024-02-14,793.8,39.87,14.77,161500,12.98,3.07,Gainer,,39.87
NAMS,2024-01-10,4077.0,39.85,17.23,855400,6.52,6.12,Gainer,,39.85
FBIOP,2023-08-17,77.3,-39.77,6.94,343200,14.47,2.75,Loser,,39.77
RAPP,2025-03-04,1383.6,39.72,9.99,1241800,16.42,2.42,Gainer,,39.72
SLS,2025-01-27,839.5,39.6,1.41,19798100,9.78,4.05,Gainer,,39.6
KZIA,2025-07-09,95.8,39.53,9.53,10698200,11.41,3.47,Gainer,,39.53
MNOV,2025-10-31,71.3,39.5,1.66,47596000,4.82,8.2,Gainer,,39.5
MCRB,2023-11-03,79.1,39.48,26.0,1551110,18.95,2.08,Gainer,,39.48
SLGL,2025-05-05,255.4,-39.45,4.42,187300,37.35,1.06,Loser,,39.45
HELP,2023-09-18,366.7,39.39,17.48,558171,5.62,7.01,Gainer,,39.39
MDXG,2023-05-03,724.2,39.37,5.31,3404700,5.04,7.8,Gainer,,39.37
OPK,2024-01-04,952.5,-39.33,0.91,89852600,13.27,2.97,Loser,,39.33
HYFT,2023-05-12,52.8,39.31,4.04,2178200,6.58,5.98,Gainer,,39.31
ANVS,2024-07-08,71.0,39.28,15.46,22142300,11.86,3.31,Gainer,,39.28
NNNN,2025-06-20,1130.6,39.27,16.1,791000,7.1,5.53,Gainer,,39.27
SPRB,2025-04-28,58.8,-39.23,444.38,2337,48.73,0.8,Loser,,39.23
CABA,2025-05-15,319.6,39.23,1.81,13057900,7.64,5.14,Gainer,,39.23
ALLO,2025-02-18,624.7,39.22,2.84,76197400,9.88,3.97,Gainer,,39.22
MOLN,2024-10-21,187.8,39.22,6.78,399700,7.27,5.4,Gainer,,39.22
IBIO,2025-12-08,97.4,39.17,1.67,113856500,11.51,3.4,Gainer,,39.17
INKT,2023-05-01,51.4,-39.11,10.9,80210,24.9,1.57,Loser,,39.11
SGMT,2025-06-12,185.7,39.1,8.61,9151900,8.44,4.63,Gainer,,39.1
NAUT,2025-11-03,305.7,39.1,1.85,2908300,13.27,2.95,Gainer,,39.1
ARMP,2023-07-26,391.7,39.09,2.74,4216800,8.89,4.4,Gainer,,39.09
QTI,2025-02-27,71.6,39.02,8.55,30353,10.31,3.78,Gainer,,39.02
HRTX,2024-12-04,218.2,38.98,1.64,61666400,8.54,4.57,Gainer,,38.98
TNXP,2024-06-27,178.6,-38.94,69.0,84575,44.41,0.88,Loser,,38.94
INKT,2024-04-04,51.4,38.86,13.4,77170,6.04,6.43,Gainer,,38.86
RCKT,2023-09-13,542.2,38.85,21.23,23716200,4.67,8.32,Gainer,,38.85
CRDF,2023-08-08,130.7,38.85,2.18,21785200,9.17,4.24,Gainer,,38.85
CNTB,2023-11-21,138.1,-38.83,1.26,4188500,32.77,1.19,Loser,,38.83
RANI,2025-07-15,168.0,-38.83,0.43,11655500,20.29,1.91,Loser,,38.83
KZIA,2025-03-07,95.8,38.82,5.9,900900,9.5,4.09,Gainer,,38.82
MIRA,2023-09-18,53.2,38.8,4.4,2979000,17.78,2.18,Gainer,,38.8
ELVN,2024-03-19,1762.0,38.77,17.54,667100,8.86,4.37,Gainer,,38.77
DWTX,2025-04-15,91.4,38.67,4.16,20377400,17.59,2.2,Gainer,,38.67
SGMO,2025-05-13,160.7,-38.67,0.46,17495700,21.12,1.83,Loser,,38.67
FULC,2023-08-22,558.1,38.52,5.43,76540200,8.4,4.59,Gainer,,38.52
GLTO,2025-10-09,1781.9,38.5,14.75,12818500,24.4,1.58,Gainer,,38.5
CNTN,2025-08-21,200.4,38.44,4.97,113566500,10.26,3.75,Gainer,,38.44
PTHS,2024-04-18,85.3,-38.44,12.25,2650,22.27,1.73,Loser,,38.44
IMA,2025-09-04,75.1,-38.39,8.45,350700,9.74,3.94,Loser,,38.39
MOLN,2024-06-20,187.8,38.32,11.01,383700,7.77,4.93,Gainer,,38.32
PTHS,2024-05-13,85.3,38.25,25.3,12120,8.77,4.36,Gainer,,38.25
COEP,2025-04-25,69.3,-38.25,7.7,717000,12.25,3.12,Loser,,38.25
AVTX,2023-09-15,324.0,-38.14,31.92,485734,28.84,1.32,Loser,,38.14
ETON,2023-08-11,455.6,38.08,3.59,15757000,7.8,4.88,Gainer,,38.08
MBOT,2024-06-03,161.9,38.0,1.38,151008500,10.04,3.78,Gainer,,38.0
NKTX,2023-06-27,191.8,-37.97,2.81,1762500,13.18,2.88,Loser,,37.97
PROK,2025-09-11,673.9,37.96,2.98,13552400,6.43,5.91,Gainer,,37.96
CRBP,2023-11-30,150.4,37.94,6.69,47300,10.0,3.8,Gainer,,37.94
APLS,2023-07-17,2679.3,-37.92,52.46,20309000,9.52,3.98,Loser,,37.92
NTHI,2025-03-28,245.0,37.92,16.55,107100,,,Gainer,,37.92
NUVB,2024-03-27,2026.1,37.85,3.97,11420500,8.7,4.35,Gainer,,37.85
NTHI,2025-04-02,245.0,-37.83,7.0,63700,,,Loser,,37.83
VTYX,2024-06-06,1002.3,-37.78,3.29,6724900,17.03,2.22,Loser,,37.78
KZIA,2024-07-15,95.8,-37.78,28.0,306892,35.2,1.07,Loser,,37.78
CADL,2023-11-06,288.2,37.78,0.93,146600,10.52,3.59,Gainer,,37.78
TNXP,2024-12-17,178.6,-37.74,33.0,10183233,34.42,1.1,Loser,,37.74
DWTX,2024-11-18,91.4,-37.71,1.85,143300,27.54,1.37,Loser,,37.71
GYRE,2024-02-23,793.8,37.69,22.03,378700,11.95,3.15,Gainer,,37.69
KZIA,2025-01-30,95.8,37.68,9.5,20794540,13.72,2.75,Gainer,,37.68
EQ,2024-10-31,110.8,-37.68,0.86,1719300,19.35,1.95,Loser,,37.68
IKT,2024-01-24,248.6,37.67,2.96,566000,6.97,5.4,Gainer,,37.67
INKT,2025-01-28,51.4,-37.67,5.51,300800,23.93,1.57,Loser,,37.67
GALT,2025-06-18,192.1,37.66,3.29,5406600,7.32,5.15,Gainer,,37.66
DWTX,2024-03-22,91.4,37.65,11.43,237700,13.5,2.79,Gainer,,37.65
QTI,2025-01-31,71.6,37.59,5.99,13067,21.12,1.78,Gainer,,37.59
URGN,2024-06-13,1015.8,37.58,17.5,7292500,6.44,5.83,Gainer,,37.58
MCRB,2024-05-09,79.1,37.52,20.6,839065,16.28,2.31,Gainer,,37.52
CGTX,2023-12-14,96.2,37.5,2.42,920400,11.33,3.31,Gainer,,37.5
TNYA,2025-12-12,121.6,-37.5,0.85,66591400,15.18,2.47,Loser,,37.5
HURA,2025-03-19,94.3,37.5,3.85,1040300,9.62,3.9,Gainer,,37.5
SRPT,2023-10-31,1756.2,-37.47,67.31,23555200,11.92,3.14,Loser,,37.47
SOPH,2023-03-14,305.3,37.47,4.99,757900,9.2,4.07,Gainer,,37.47
LXRX,2024-11-01,614.3,-37.44,1.22,21000000,15.34,2.44,Loser,,37.44
ANVS,2024-07-05,71.0,37.38,11.1,16203600,12.77,2.93,Gainer,,37.38
KALA,2023-12-05,346.3,37.29,8.91,2688600,8.04,4.64,Gainer,,37.29
DNTH,2024-01-22,2385.5,37.24,16.4,312800,9.34,3.99,Gainer,,37.24
FBIOP,2023-08-21,77.3,37.24,10.39,144600,13.26,2.81,Gainer,,37.24
HRTX,2023-05-12,218.2,-37.22,1.4,14474400,14.74,2.52,Loser,,37.22
RANI,2025-10-20,168.0,37.2,2.25,172050400,10.9,3.41,Gainer,,37.2
ORGO,2023-05-11,407.4,37.14,2.88,5539900,6.72,5.53,Gainer,,37.14
ADCT,2025-05-14,507.9,37.12,1.81,2622000,6.82,5.44,Gainer,,37.12
PHAT,2025-05-09,979.8,37.12,3.14,12637900,14.09,2.63,Gainer,,37.12
FBIO,2023-11-10,106.1,-37.02,1.31,1081100,24.21,1.53,Loser,,37.02
KOD,2023-11-02,1636.1,37.01,2.11,13177800,7.72,4.8,Gainer,,37.01
KLRS,2024-11-08,195.6,-36.97,14.24,93770,17.83,2.07,Loser,,36.97
AVTX,2023-09-25,324.0,36.97,39.12,1568425,30.24,1.22,Gainer,,36.97
AXGN,2023-11-07,1591.9,36.9,5.38,869400,5.55,6.65,Gainer,,36.9
CRBP,2024-01-29,150.4,-36.86,18.62,3439400,20.36,1.81,Loser,,36.86
NTHI,2025-04-03,245.0,36.86,9.58,110100,,,Gainer,,36.86
EQ,2025-08-21,110.8,36.84,1.56,4863800,16.8,2.19,Gainer,,36.84
MESO,2024-12-19,2103.1,36.82,16.76,3986900,7.08,5.2,Gainer,,36.82
SLN,2024-11-19,257.0,-36.75,6.97,4528100,18.51,1.99,Loser,,36.75
IFRX,2025-08-29,62.3,36.75,1.6,4252900,7.32,5.02,Gainer,,36.75
INKT,2025-07-14,51.4,-36.71,40.61,5049800,18.47,1.99,Loser,,36.71
CRVS,2023-05-17,1529.6,36.71,3.24,4265000,11.08,3.31,Gainer,,36.71
IXHL,2023-12-04,50.6,36.71,214.5,10527,22.79,1.61,Gainer,,36.71
GLTO,2025-11-11,1781.9,36.7,23.58,14401300,14.29,2.57,Gainer,,36.7
TNXP,2023-12-20,178.6,-36.67,1216.0,4257,24.06,1.52,Loser,,36.67
TLSA,2023-08-15,184.5,36.67,0.82,31646300,6.88,5.33,Gainer,,36.67
NRXP,2024-12-17,55.1,36.67,1.64,1291100,5.93,6.18,Gainer,,36.67
LNTH,2024-07-10,5093.4,36.65,106.18,7078700,4.46,8.22,Gainer,,36.65
EQ,2024-02-16,110.8,36.63,2.76,1094700,10.35,3.54,Gainer,,36.63
LAB,2024-08-01,434.6,-36.61,1.42,11770700,13.98,2.62,Loser,,36.61
ARMP,2023-07-24,391.7,36.52,1.57,2580800,8.6,4.25,Gainer,,36.52
ACHV,2025-06-27,242.7,-36.47,2.23,13058400,16.4,2.22,Loser,,36.47
CRBP,2023-03-14,150.4,36.44,3.07,568500,9.48,3.84,Gainer,,36.44
SGMT,2025-01-06,185.7,36.42,6.78,7359400,10.29,3.54,Gainer,,36.42
PEPG,2025-09-24,427.6,36.41,2.66,34213800,11.3,3.22,Gainer,,36.41
MIRA,2025-10-16,53.2,36.36,1.8,114201800,7.39,4.92,Gainer,,36.36
ACHV,2025-10-17,242.7,36.36,4.2,15968800,5.92,6.14,Gainer,,36.36
IBRX,2023-03-21,9633.0,36.3,1.84,9781600,13.8,2.63,Gainer,,36.3
MSLE,2023-04-24,256.9,36.27,6.67,11967,5.69,6.37,Gainer,,36.27
SLS,2024-01-04,839.5,-36.26,0.58,5077200,29.19,1.24,Loser,,36.26
OM,2025-03-20,63.9,36.23,11.28,363400,12.22,2.97,Gainer,,36.23
RLAY,2023-04-18,1778.3,-36.22,11.62,13936800,14.84,2.44,Loser,,36.22
IMMX,2023-12-14,427.3,36.21,5.68,2316400,10.01,3.62,Gainer,,36.21
ADCT,2024-12-11,507.9,-36.21,2.22,5627300,17.71,2.04,Loser,,36.21
GNLX,2023-03-13,133.3,-36.16,14.25,184400,42.87,0.84,Loser,,36.16
SGMT,2024-01-11,185.7,36.14,7.12,756700,11.04,3.27,Gainer,,36.14
MSLE,2024-02-20,256.9,36.1,6.7,567,6.35,5.69,Gainer,,36.1
TCRX,2025-11-03,60.2,-36.08,1.24,5250100,19.63,1.84,Loser,,36.08
IPSC,2023-12-06,202.8,36.08,2.15,1145700,8.18,4.41,Gainer,,36.08
CGTX,2025-08-14,96.2,36.07,1.66,32525200,10.74,3.36,Gainer,,36.07
LYEL,2024-06-26,509.9,-36.03,26.1,593775,16.95,2.13,Loser,,36.03
CTKB,2024-11-06,572.8,36.03,7.4,4297400,4.72,7.64,Gainer,,36.03
TVGN,2024-11-12,53.2,35.97,1.89,7305700,24.06,1.49,Gainer,,35.97
ALMS,2025-04-02,3702.1,35.91,9.84,2790000,11.23,3.2,Gainer,,35.91
NRXP,2025-01-02,55.1,35.91,2.99,10451000,11.73,3.06,Gainer,,35.91
PETS,2025-12-16,58.6,35.89,3.9,12237300,9.89,3.63,Gainer,,35.89
NGNE,2023-03-09,363.9,35.85,14.4,542490,7.95,4.51,Gainer,,35.85
PTHS,2024-09-26,85.3,35.82,10.2,149350,14.24,2.52,Gainer,,35.82
FBRX,2025-05-27,378.6,35.81,11.53,751600,8.78,4.08,Gainer,,35.81
PALI,2023-04-03,264.1,-35.8,33.9,347213,15.83,2.26,Loser,,35.8
PETS,2024-11-07,58.6,35.78,5.73,3085300,5.46,6.55,Gainer,,35.78
SRZN,2024-04-01,238.3,-35.71,10.1,222300,12.2,2.93,Loser,,35.71
ANNX,2023-05-26,834.7,35.71,2.85,6473300,25.27,1.41,Gainer,,35.71
KLRS,2023-06-22,195.6,-35.7,72.91,402652,23.1,1.55,Loser,,35.7
IDYA,2023-04-24,2827.6,35.7,20.26,7089800,5.4,6.61,Gainer,,35.7
ARTV,2025-04-07,142.9,35.66,3.31,8989200,22.16,1.61,Gainer,,35.66
ONMD,2023-11-07,52.2,35.66,7.76,187200,29.83,1.2,Gainer,,35.66
LQDA,2023-12-20,2698.6,35.61,10.7,15647400,6.16,5.78,Gainer,,35.61
IXHL,2025-07-25,50.6,-35.58,31.5,7421627,18.53,1.92,Loser,,35.58
NUVL,2023-10-04,7917.2,35.57,57.51,6250800,7.13,4.99,Gainer,,35.57
GRCE,2023-12-27,66.4,35.56,3.05,255600,6.16,5.77,Gainer,,35.56
EQ,2025-03-27,110.8,-35.53,0.49,1340400,16.18,2.2,Loser,,35.53
ARMP,2023-01-04,391.7,35.45,1.49,27300,,,Gainer,,35.45
PALI,2024-01-30,264.1,-35.42,9.3,489953,19.01,1.86,Loser,,35.42
GRCE,2023-09-26,66.4,35.39,2.41,1400700,6.85,5.17,Gainer,,35.39
CNTN,2025-09-19,200.4,35.34,3.6,3881300,17.21,2.05,Gainer,,35.34
OSTX,2024-12-17,51.8,35.34,4.71,670600,16.65,2.12,Gainer,,35.34
SLDB,2024-01-09,483.8,35.29,8.05,1215600,12.77,2.76,Gainer,,35.29
MCRB,2023-11-02,79.1,-35.28,18.64,837990,22.34,1.58,Loser,,35.28
MRVI,2024-11-08,1304.4,-35.27,5.07,11404900,12.88,2.74,Loser,,35.27
OM,2025-05-08,63.9,35.26,15.88,692400,7.52,4.69,Gainer,,35.26
CLLS,2025-07-14,390.3,35.22,2.15,1281900,6.15,5.73,Gainer,,35.22
OCUL,2023-02-13,1946.2,35.14,5.23,27174100,6.68,5.26,Gainer,,35.14
CRBP,2024-01-30,150.4,35.12,25.16,2064000,17.15,2.05,Gainer,,35.12
CPIX,2025-02-05,73.6,35.11,5.08,59626900,9.67,3.63,Gainer,,35.11
ALEC,2024-11-26,265.2,-35.1,2.57,8130300,21.44,1.64,Loser,,35.1
AXGN,2024-08-08,1591.9,35.1,10.7,2630400,6.19,5.67,Gainer,,35.1
NMRA,2025-10-23,593.1,35.09,2.31,19887400,7.03,4.99,Gainer,,35.09
AVXL,2024-01-02,410.5,-35.07,6.05,9264800,14.45,2.43,Loser,,35.07
OCGN,2023-05-24,595.7,-35.05,0.47,45267800,14.47,2.42,Loser,,35.05
KLRS,2025-09-16,195.6,35.04,5.01,420500,16.05,2.18,Gainer,,35.04
RNAC,2024-07-02,197.4,-35.02,15.77,1449000,23.32,1.5,Loser,,35.02
ZURA,2023-06-20,628.1,35.02,12.8,1358200,9.3,3.77,Gainer,,35.02
HYFT,2025-08-18,52.8,35.0,2.7,9731600,7.48,4.68,Gainer,,35.0
QTTB,2023-11-16,56.1,-35.0,10.3,403778,17.4,2.01,Loser,,35.0
STTK,2024-10-02,248.1,-34.9,1.25,3736600,30.18,1.16,Loser,,34.9
TIL,2025-04-25,60.4,-34.83,12.78,716300,20.95,1.66,Loser,,34.83
PLRX,2025-02-07,79.9,-34.81,7.79,6437200,11.66,2.99,Loser,,34.81
