ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_active_not_recruiting_flag,feat_blinded_flag,feat_cns_flag,feat_completed_flag,feat_oncology_flag,feat_open_label_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_small_trial_flag,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Respiratory,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
BCRX,2021-07-08,BCX7353 capsules,NCT03873116,0,2,0.0,0.1095,4,0.0,0.2773,0.0,820.0,239.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
LLY,2021-07-08,LY3016859,NCT04476108,0,3,0.0,0.1095,58,0.0,0.2773,0.0,34.0,6.0,0.0,0,1,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
REGN,2021-07-08,Dupilumab,NCT03346434,0,3,0.0,0.1095,18,0.0,0.2773,0.0,139.0,29.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NVS,2021-07-09,Midostaurin,NCT03379727,0,2,0.0,0.1095,89,0.0,0.2773,0.0,147.0,10.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
LLY,2021-07-12,Lebrikizumab,NCT04178967,0,2,0.0,0.1095,59,0.0,0.2773,0.0,21.0,4.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-07-12,INO-4800,NCT04447781,0,1,0.0,0.1095,188,0.0,0.2773,0.0,155.0,10.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2021-07-12,V116,NCT04168190,0,1,0.0,0.1095,73,0.0,0.2773,0.0,155.0,27.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
PFE,2021-07-13,Abrocitinib 200 mg,NCT04345367,0,1,0.0,0.1095,57,0.0,0.2773,0.0,155.0,14.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
MRK,2021-07-14,Pembrolizumab,NCT02130466,0,25,0.0,0.1095,74,0.0,0.2773,0.0,29.0,2.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
FBRX,2021-07-14,FB-401,NCT04504279,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-07-15,Biomebliss,NCT04209075,0,1,0.0,0.1095,189,0.0,0.2773,0.0,155.0,3.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
NVS,2021-07-16,Ligelizumab,NCT03580369,0,3,0.0,0.1095,90,0.0,0.2773,0.0,24.0,7.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
BIIB,2021-07-16,Tofersen,NCT02623699,0,1,0.0,0.1095,8,0.0,0.2773,0.0,155.0,45.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-07-17,Nitric Oxide-Sessions,NCT04476992,0,1,0.0,0.1095,190,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
BMY,2021-07-19,BMS-986259,NCT04318093,0,1,0.0,0.1095,76,0.0,0.2773,0.0,155.0,12.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
PFE,2021-07-20,Talazoparib,NCT02921919,0,1,0.0,0.1095,58,0.0,0.2773,0.0,155.0,7.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
TBPH,2021-07-21,ampreloxetine,NCT03750552,0,1,0.0,0.1095,3,0.0,0.2773,0.0,155.0,91.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
RHHBY,2021-07-21,Cobimetinib,NCT02639546,0,3,0.0,0.1095,79,0.0,0.2773,0.0,64.0,2.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
VALN,2021-07-22,Biological Vaccine VLA1553,NCT04786444,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
BNTX,2021-07-22,BNT162b2,NCT04713553,0,2,0.0,0.1095,4,0.0,0.2773,0.0,165.0,22.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2021-07-23,pembrolizumab,NCT02335411,0,10,0.0,0.1095,75,0.0,0.2773,0.0,834.0,9.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
LLY,2021-07-27,Galcanezumab,NCT03963232,0,3,0.0,0.1095,60,0.0,0.2773,0.0,187.0,15.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
BMY,2021-07-27,Nivolumab,NCT04075604,0,38,0.0,0.1095,77,0.0,0.2773,0.0,49.0,8.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-07-28,JBT-101,NCT03093402,0,1,0.0,0.1095,192,0.0,0.2773,0.0,155.0,5.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
CNTB,2021-07-28,CBP-201,NCT04444752,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
ABBV,2021-07-29,Upadacitinib,NCT02049138,0,6,0.0,0.1095,48,0.0,0.2773,0.0,98.0,77.0,0.0,0,0,1.0,0,1,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
AXSM,2021-07-30,AXS-05,NCT04608396,0,3,0.0,0.1095,9,0.0,0.2773,0.0,469.0,191.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
CMPX,2021-07-30,Psilocybin,NCT03775200,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-07-30,Pfs230D1M-EPA/AS01,NCT03917654,0,1,0.0,0.1095,193,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2021-07-31,RET using antibiotics (Ciprofloxacin and Metronidazole),NCT03327844,0,1,0.0,0.1095,194,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
GRCE,2021-08-01,Ketamine,NCT04037085,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,677.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
RHHBY,2021-08-01,Crisaborole,NCT03645057,0,1,0.0,0.1095,80,0.0,0.2773,0.0,155.0,11.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-08-03,Osimertinib 80 MG [Tagrisso],NCT03414814,0,1,0.0,0.1095,195,0.0,0.2773,0.0,155.0,3.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
AMGN,2021-08-03,Standard of care,NCT04590586,0,1,0.0,0.1095,27,0.0,0.2773,0.0,155.0,63.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2021-08-04,Favipiravir,NCT04464408,0,1,0.0,0.1095,196,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MRK,2021-08-05,Rotarix™,NCT04031846,0,1,0.0,0.1095,76,0.0,0.2773,0.0,155.0,13.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2021-08-06,Campath,NCT01030900,0,1,0.0,0.1095,197,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ABBV,2021-08-09,elezanumab,NCT03737851,0,2,0.0,0.1095,49,0.0,0.2773,0.0,206.0,11.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NVS,2021-08-10,Pazopanib,NCT03200717,0,2,0.0,0.1095,91,0.0,0.2773,0.0,3368.0,25.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ABBV,2021-08-10,Venetoclax,NCT02287233,0,5,0.0,0.1095,50,0.0,0.2773,0.0,117.0,1.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ABBV,2021-08-11,Matching Placebo for Upadacitinib,NCT03345836,0,1,0.0,0.1095,51,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
LLY,2021-08-11,Lebrikizumab,NCT04250337,0,3,0.0,0.1095,61,0.0,0.2773,0.0,30.0,15.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-08-15,COVAXIN,NCT04918797,0,1,0.0,0.1095,198,0.0,0.2773,0.0,155.0,9.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NVS,2021-08-16,CDZ173,NCT02435173,0,1,0.0,0.1095,92,0.0,0.2773,0.0,155.0,6.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
ANVS,2021-08-16,Posiphen,NCT04524351,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
PFE,2021-08-18,PF-07038124 ointment,NCT04664153,0,1,0.0,0.1095,59,0.0,0.2773,0.0,155.0,29.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
VIR,2021-08-20,Sotrovimab (Gen1),NCT04779879,0,1,0.0,0.1095,3,0.0,0.2773,0.0,155.0,134.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
MOLN,2021-08-20,ensovibep,NCT04834856,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
AZN,2021-08-21,AZD7442,NCT04723394,0,2,0.0,0.1095,46,0.0,0.2773,0.0,136.0,32.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
LLY,2021-08-23,Zagotenemab,NCT03518073,0,1,0.0,0.1095,62,0.0,0.2773,0.0,155.0,12.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-08-24,Nitazoxanide,NCT03395405,0,1,0.0,0.1095,199,0.0,0.2773,0.0,155.0,9.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
REGN,2021-08-24,REGN5713,NCT04709575,0,1,0.0,0.1095,19,0.0,0.2773,0.0,155.0,47.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
TKNO,2021-08-26,KN046,NCT03925870,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
SNY,2021-08-30,Dupilumab SAR231893,NCT04202679,0,1,0.0,0.1095,37,0.0,0.2773,0.0,155.0,21.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-08-30,novel oral polio type 2 vaccine (nOPV2),NCT04693286,0,1,0.0,0.1095,200,0.0,0.2773,0.0,155.0,6.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-09-01,Olokizumab 64 mg SC q4w,NCT03120949,0,1,0.0,0.1095,201,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
GILD,2021-09-03,SEL,NCT04026165,0,2,0.0,0.1095,33,0.0,0.2773,0.0,260.0,161.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-09-03,Erlotinib Hydrochloride,NCT02535338,0,1,0.0,0.1095,202,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2021-09-05,MTBVAC,NCT02933281,0,1,0.0,0.1095,203,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
ABBV,2021-09-06,Cariprazine,NCT03739203,0,1,0.0,0.1095,52,0.0,0.2773,0.0,155.0,26.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-09-07,MIR 19 ®,NCT05184127,0,1,0.0,0.1095,204,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
BMY,2021-09-08,Nivolumab,NCT02998528,0,39,0.0,0.084,78,1.0,0.2773,0.0,42.0,42.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2021-09-07,Etrolizumab,NCT02394028,0,3,0.0,0.1095,81,0.0,0.2773,0.0,441.0,37.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
PFE,2021-09-08,Crisaborole Ointment,NCT04360187,0,1,0.0,0.1095,60,0.0,0.2773,0.0,155.0,21.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
CORT,2021-09-09,Relacorilant,NCT03776812,0,1,0.0,0.098,2,-177.0,0.2773,0.0,155.0,485.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
REGN,2021-09-09,Dupilumab,NCT03633617,0,4,0.0,0.1095,20,0.0,0.2773,0.0,63.0,16.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-09-09,Dapivirine vaginal ring,NCT03593655,0,1,0.0,0.1095,205,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2021-09-13,Placebo,NCT04583956,0,3,0.0,0.1095,206,0.0,0.2773,0.0,167.0,4.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
RHHBY,2021-09-17,AT-527,NCT04709835,0,1,0.0,0.1095,82,0.0,0.2773,0.0,155.0,10.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
HCM,2021-09-20,Surufatinib,NCT05077384,0,1,0.0,0.5277,1,1082.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
AMGN,2021-09-23,Apremilast,NCT03777436,0,5,0.0,0.1095,28,0.0,0.2773,0.0,248.0,51.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NVS,2021-09-23,Secukinumab,NCT03713632,0,2,0.0,0.1095,93,0.0,0.2773,0.0,815.0,38.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
LLY,2021-09-24,Baricitinib,NCT03616964,0,5,0.0,0.1095,63,0.0,0.2773,0.0,224.0,32.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
BMY,2021-09-27,Nivolumab,NCT02593786,0,40,0.0,0.1095,79,0.0,0.2773,0.0,20.0,20.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ALT,2021-09-28,ALT-801,NCT05295875,0,1,0.0,0.3906,1,730.0,0.2773,0.0,155.0,24.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,train
SUPN,2021-09-28,SAGE-718,NCT04602624,0,1,0.0,0.1095,4,0.0,0.2773,0.0,155.0,263.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ABBV,2021-09-29,ABBV-951,NCT04380142,0,1,0.0,0.1095,53,0.0,0.2773,0.0,155.0,23.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2021-09-30,Disulfiram,NCT03950830,0,1,0.0,0.1095,207,0.0,0.2773,0.0,155.0,17.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PFE,2021-09-30,RSV vaccine,NCT04032093,0,1,0.0,0.1095,62,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
AVXL,2021-09-30,ANAVEX2-73,NCT03941444,0,2,0.0,0.1095,3,0.0,0.2773,0.0,335.0,335.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ABBV,2021-09-30,Cariprazine,NCT03738215,0,2,0.0,0.1095,54,0.0,0.2773,0.0,24.0,1.0,0.0,0,1,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
LLY,2021-10-01,LY3209590,NCT04450407,0,2,0.0,0.1095,64,0.0,0.2773,0.0,591.0,7.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
NVS,2021-10-01,secukinumab,NCT03713619,0,2,0.0,0.1095,94,0.0,0.2773,0.0,359.0,8.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
SNY,2021-10-05,BIVV009,NCT03347396,0,1,0.0,0.1095,38,0.0,0.2773,0.0,155.0,36.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
BMY,2021-10-06,Nivolumab,NCT02066636,0,41,0.0,0.1095,80,0.0,0.2773,0.0,9.0,9.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ABBV,2021-10-07,Upadacitinib,NCT04169373,0,7,0.0,0.0128,55,-35.0,0.2773,0.0,70.0,7.0,0.0,1,0,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,train
AUPH,2021-10-07,Voclosporin,NCT03597464,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,385.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
LLY,2021-10-08,LY3209590,NCT04450394,0,3,0.0,0.1095,65,0.0,0.2773,0.0,7.0,7.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
AZN,2021-10-08,Olaparib,NCT03286842,0,6,0.0,0.1095,47,0.0,0.2773,0.0,371.0,48.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NVS,2021-10-08,QBW251,NCT04072887,0,1,0.0,0.1095,95,0.0,0.2773,0.0,155.0,7.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
OPK,2021-10-08,Rayaldee,NCT04551911,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,581.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NRC,2021-10-09,Saliva collection,NCT02821832,0,1,0.0,0.1095,208,0.0,0.2773,0.0,155.0,9.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
PFE,2021-10-10,Zavegepant,NCT04571060,0,1,0.0,0.1095,63,0.0,0.2773,0.0,155.0,10.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
MRK,2021-10-11,L-PZQ ODT 50 mg/kg,NCT03845140,0,1,0.0,0.1095,77,0.0,0.2773,0.0,155.0,67.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
