ticker,event_date,market_cap_m,move_pct,close,volume,atr_pct,normalized_move,event_type,catalyst_type
BCYC,2020-03-27,397.5,-12.23,12.77,17100,20.57,0.59,Loser,
WHWK,2018-10-25,165.4,12.23,31.65,7173,11.16,1.1,Gainer,
JANX,2022-07-18,818.6,-12.23,14.78,54400,11.86,1.03,Loser,
FBRX,2021-08-17,378.6,12.23,667.75,36372,9.34,1.31,Gainer,
NRXP,2021-07-13,55.1,12.23,108.3,48930,13.35,0.92,Gainer,
APLS,2018-04-16,2679.3,12.23,30.0,275800,7.8,1.57,Gainer,
PGEN,2020-11-03,1341.0,12.23,4.68,1198500,9.99,1.22,Gainer,
MCRB,2019-08-07,79.1,12.23,51.4,15340,9.24,1.32,Gainer,
BNTC,2019-12-12,373.4,12.23,136.22,1439,8.38,1.46,Gainer,
CRSP,2022-05-13,5772.6,12.23,52.23,1569300,8.36,1.46,Gainer,
HURA,2020-05-08,94.3,12.22,1141.0,505,6.6,1.85,Gainer,
ORIC,2020-11-27,1309.9,12.22,31.78,165600,8.23,1.49,Gainer,
RXRX,2021-08-12,1913.0,-12.22,22.99,631500,11.2,1.09,Loser,
LCTX,2020-03-27,442.2,-12.22,0.79,406900,15.89,0.77,Loser,
CRDF,2022-08-01,130.7,-12.22,1.94,751000,13.79,0.89,Loser,
VTVT,2022-08-01,150.3,12.22,40.4,25160,6.87,1.78,Gainer,
OLMA,2021-12-14,1939.9,-12.22,9.05,857800,29.11,0.42,Loser,
CELC,2021-04-21,5169.0,12.22,25.99,126900,7.55,1.62,Gainer,
CDNA,2021-03-09,998.5,12.22,64.66,1471700,10.75,1.14,Gainer,
TSHA,2021-07-09,1240.9,12.22,21.31,229600,7.98,1.53,Gainer,
IMUX,2019-04-22,122.7,-12.22,14.3,183900,40.72,0.3,Loser,
KLRS,2022-08-04,195.6,12.22,149.96,21013,9.05,1.35,Gainer,
TNXP,2022-08-05,178.6,-12.22,31600.0,662,15.16,0.81,Loser,
KPTI,2020-11-30,172.6,12.22,254.85,295793,5.39,2.26,Gainer,
YI,2018-10-05,68.6,12.22,12.12,119700,,,Gainer,
QIPT,2018-12-12,161.4,12.22,2.02,309,4.57,2.67,Gainer,
MDXG,2018-08-29,724.2,12.22,5.42,4592100,7.74,1.58,Gainer,
PRME,2022-11-01,834.0,12.22,21.12,485600,,,Gainer,
SLNO,2019-08-16,2098.5,12.22,30.3,2060,10.56,1.16,Gainer,
NBTX,2021-09-01,1502.0,12.22,14.14,500,2.72,4.49,Gainer,
CNTB,2022-06-30,138.1,-12.21,0.87,461200,10.98,1.11,Loser,
VSTM,2019-07-26,430.8,12.21,17.64,437850,7.04,1.73,Gainer,
NGNE,2020-06-08,363.9,12.21,273.8,21140,7.66,1.6,Gainer,
CNTB,2021-09-17,138.1,12.21,23.06,101400,11.03,1.11,Gainer,
GRFS,2022-11-11,7507.9,12.21,8.05,2419000,4.36,2.8,Gainer,
COGT,2020-03-30,6305.7,-12.21,1.67,85800,24.45,0.5,Loser,
INDV,2020-03-26,4090.8,12.21,3.67,8080,13.5,0.9,Gainer,
VANI,2021-07-21,99.9,12.21,12.96,4120867,8.53,1.43,Gainer,
VKTX,2019-03-21,3910.4,12.21,9.28,5947900,5.67,2.15,Gainer,
ZYME,2018-06-04,1773.5,-12.21,19.19,817900,9.75,1.25,Loser,
IBRX,2019-12-02,9633.0,-12.21,1.51,950800,7.96,1.53,Loser,
CLLS,2021-02-04,390.3,12.21,25.74,923000,9.62,1.27,Gainer,
LPCN,2019-04-12,55.3,-12.21,31.79,23376,7.41,1.65,Loser,
CRDF,2020-01-14,130.7,12.21,1.47,1759000,6.84,1.79,Gainer,
HURA,2021-01-27,94.3,-12.21,3272.5,833,8.84,1.38,Loser,
AVXL,2018-12-20,410.5,-12.21,1.51,860900,9.26,1.32,Loser,
PVLA,2019-07-29,1598.2,12.21,426.4,66218,5.48,2.23,Gainer,
RCUS,2022-06-13,2520.4,-12.21,19.77,760600,7.61,1.61,Loser,
IRD,2020-03-20,286.9,12.21,5.88,15300,19.22,0.64,Gainer,
TCRX,2022-08-23,60.2,12.21,2.94,9000,14.38,0.85,Gainer,
PBYI,2020-04-17,287.2,12.21,9.65,1092600,10.13,1.2,Gainer,
QIPT,2019-05-08,161.4,-12.21,2.52,29375,1.89,6.45,Loser,
XBIT,2020-08-17,68.9,12.21,16.63,911100,5.92,2.06,Gainer,
VANI,2020-07-17,99.9,12.21,2.89,369167,7.12,1.71,Gainer,
OCUL,2020-03-20,1946.2,-12.21,4.17,1280700,21.68,0.56,Loser,
ABUS,2020-09-15,896.2,12.21,2.94,13232200,7.81,1.56,Gainer,
IVA,2022-06-13,1348.2,-12.21,7.77,5700,4.13,2.95,Loser,
IBIO,2021-04-21,97.4,12.2,690.0,7876,7.54,1.62,Gainer,
VTVT,2020-03-16,150.3,-12.2,73.4,3915,21.1,0.58,Loser,
IOVA,2022-05-13,1532.3,12.2,14.07,2152700,8.96,1.36,Gainer,
LXRX,2020-04-27,614.3,12.2,2.3,2369800,8.52,1.43,Gainer,
TYRA,2022-08-12,1777.8,12.2,12.42,76100,7.82,1.56,Gainer,
LXRX,2019-12-05,614.3,12.2,4.23,3306300,8.98,1.36,Gainer,
AKBA,2021-02-08,347.6,12.2,5.06,14676100,6.24,1.96,Gainer,
CGTX,2022-06-24,96.2,12.2,1.84,102600,16.7,0.73,Gainer,
PGEN,2020-06-12,1341.0,12.2,4.14,2129900,12.52,0.97,Gainer,
ELTX,2022-12-02,224.2,12.2,9.2,6300,9.63,1.27,Gainer,
IMUX,2022-04-18,122.7,-12.2,9.14,232400,7.36,1.66,Loser,
SNDX,2019-01-11,1886.9,12.2,6.53,386500,6.72,1.81,Gainer,
IMNM,2022-11-07,2411.9,12.2,4.69,43900,7.51,1.62,Gainer,
MSLE,2020-08-06,256.9,-12.2,8.64,10,7.36,1.66,Loser,
KLRS,2021-10-04,195.6,-12.2,524.86,9426,7.64,1.6,Loser,
ASRT,2022-04-18,74.8,-12.2,38.85,131827,10.04,1.22,Loser,
XTNT,2021-04-14,79.8,-12.2,2.16,784600,13.68,0.89,Loser,
AKBA,2018-12-14,347.6,-12.2,7.63,2048400,10.76,1.13,Loser,
CMPX,2022-05-11,1004.9,12.2,1.84,152700,10.07,1.21,Gainer,
OCUL,2022-05-17,1946.2,12.2,3.77,912400,7.88,1.55,Gainer,
AQST,2019-12-02,488.0,12.2,8.74,3556100,8.74,1.4,Gainer,
STXS,2019-03-15,201.6,12.2,2.3,315800,10.39,1.17,Gainer,
VCEL,2019-04-17,1804.5,-12.2,16.26,1258800,4.9,2.49,Loser,
STXS,2018-06-25,201.6,-12.2,0.72,34300,9.24,1.32,Loser,
VSTM,2022-11-30,430.8,12.2,5.52,82142,8.15,1.5,Gainer,
RGNX,2020-03-16,457.6,-12.2,25.33,950200,13.96,0.87,Loser,
DNTH,2020-05-12,2385.5,-12.2,149.76,13813,10.95,1.11,Loser,
NGNE,2019-07-23,363.9,12.2,55.2,24840,3.5,3.48,Gainer,
HURA,2019-01-08,94.3,12.2,8050.0,6,10.13,1.2,Gainer,
ABEO,2020-10-08,277.5,12.2,34.5,121496,13.12,0.93,Gainer,
KYMR,2022-08-10,7307.9,12.19,34.05,778000,6.79,1.79,Gainer,
IVVD,2022-08-18,476.6,12.19,4.51,2415500,6.27,1.94,Gainer,
AVTX,2022-03-01,324.0,12.19,2358.72,171,11.25,1.08,Gainer,
MREO,2019-10-02,59.0,-12.19,2.81,500,8.93,1.36,Loser,
OCGN,2021-05-06,595.7,-12.19,9.58,83460500,18.69,0.65,Loser,
BHC,2020-10-08,2201.5,12.19,18.04,11488600,4.37,2.79,Gainer,
RNAC,2021-02-03,197.4,12.19,149.1,214603,7.55,1.61,Gainer,
CRVS,2021-09-22,1529.6,-12.19,7.49,29240600,9.88,1.23,Loser,
IDYA,2020-03-10,2827.6,-12.19,6.09,65800,6.11,1.99,Loser,
AGEN,2019-02-19,120.4,-12.19,62.22,170295,6.51,1.87,Loser,
VNDA,2018-05-03,526.7,12.19,15.65,1737100,3.92,3.11,Gainer,
PLRX,2020-10-01,79.9,-12.19,19.89,266000,12.97,0.94,Loser,
IMUX,2020-11-24,122.7,-12.19,17.44,803200,9.35,1.3,Loser,
VRDN,2019-11-12,2804.1,-12.19,8.97,15173,17.51,0.7,Loser,
IFRX,2021-11-15,62.3,-12.19,4.9,1686900,11.29,1.08,Loser,
ZVRA,2020-09-01,502.7,-12.19,10.26,132075,13.74,0.89,Loser,
TARA,2020-05-29,340.8,12.19,54.4,26900,7.81,1.56,Gainer,
FENC,2020-10-05,290.0,12.19,6.72,279900,5.92,2.06,Gainer,
IPHA,2022-08-01,160.7,-12.19,2.81,29900,6.27,1.94,Loser,
SRPT,2019-01-30,1756.2,12.19,129.93,1782700,4.77,2.56,Gainer,
NRXP,2021-04-16,55.1,12.19,359.0,1250,14.1,0.86,Gainer,
BLFS,2022-05-27,1165.2,12.19,14.73,549700,7.38,1.65,Gainer,
VRCA,2020-03-13,87.5,12.19,91.1,9960,13.41,0.91,Gainer,
IMNM,2021-09-23,2411.9,12.18,25.88,394700,6.46,1.89,Gainer,
XBIT,2020-04-06,68.9,12.18,11.11,821300,7.58,1.61,Gainer,
VNDA,2022-02-25,526.7,-12.18,11.18,1129500,8.2,1.49,Loser,
DNA,2022-05-09,409.0,-12.18,95.2,742020,15.11,0.81,Loser,
KOD,2019-05-16,1636.1,12.18,8.66,158400,4.16,2.93,Gainer,
TSHA,2022-03-14,1240.9,-12.18,5.22,167300,11.13,1.09,Loser,
VRCA,2021-01-14,87.5,12.18,117.9,9660,8.59,1.42,Gainer,
CNMD,2020-05-01,1424.5,-12.18,61.76,1333800,7.65,1.59,Loser,
KPTI,2022-02-11,172.6,12.18,153.3,360227,8.63,1.41,Gainer,
YI,2018-10-02,68.6,-12.18,11.75,45700,,,Loser,
BLFS,2020-08-11,1165.2,-12.18,19.82,645800,5.82,2.09,Loser,
ARCT,2022-10-25,233.8,12.18,16.67,403800,8.47,1.44,Gainer,
EQ,2021-06-11,110.8,-12.18,6.13,719300,7.89,1.54,Loser,
BNTC,2021-02-23,373.4,-12.18,63.75,45612,14.52,0.84,Loser,
MESO,2018-02-22,2103.1,12.18,12.16,178800,4.53,2.69,Gainer,
KALA,2022-01-31,346.3,12.17,44.25,15930,11.42,1.07,Gainer,
EOLS,2018-03-09,278.7,12.17,12.07,603200,5.18,2.35,Gainer,
IVVD,2022-07-06,476.6,12.17,3.78,1218800,6.97,1.75,Gainer,
HYFT,2019-09-19,52.8,12.17,2.35,1020,6.03,2.02,Gainer,
CRBP,2019-02-12,150.4,12.17,257.1,146883,5.65,2.15,Gainer,
ADCT,2022-05-11,507.9,-12.17,6.93,582600,14.41,0.84,Loser,
ORKA,2021-07-29,1665.8,12.17,22.01,517008,7.04,1.73,Gainer,
CMPS,2022-11-10,783.3,12.17,10.05,214800,8.22,1.48,Gainer,
RCUS,2018-12-03,2520.4,12.17,12.81,190800,7.04,1.73,Gainer,
DNLI,2022-01-13,3307.4,-12.17,33.86,3524500,8.06,1.51,Loser,
AUPH,2019-12-10,1868.2,12.17,17.7,19391700,6.56,1.85,Gainer,
PGEN,2022-05-10,1341.0,12.17,1.29,1715200,10.54,1.15,Gainer,
MREO,2019-06-04,59.0,12.17,4.7,21800,9.66,1.26,Gainer,
IMDX,2022-12-22,172.4,12.17,5.9,37205,16.41,0.74,Gainer,
MNKD,2018-08-06,1007.2,-12.17,1.01,5774300,11.14,1.09,Loser,
SPRY,2022-10-20,917.3,12.17,5.9,595000,6.42,1.89,Gainer,
CGTX,2022-08-01,96.2,12.17,2.12,16000,14.97,0.81,Gainer,
ATAI,2022-12-23,1318.5,-12.17,2.67,2233400,9.12,1.33,Loser,
OGI,2022-12-06,193.6,-12.17,4.04,700750,6.32,1.93,Loser,
ZNTL,2022-04-04,154.8,12.17,52.25,660100,6.63,1.84,Gainer,
CTKB,2022-11-28,572.8,-12.17,12.56,480000,5.17,2.35,Loser,
GLSI,2022-01-26,384.0,-12.17,18.54,73800,11.65,1.04,Loser,
ACRS,2020-04-13,311.0,12.17,1.29,148100,9.58,1.27,Gainer,
ALKS,2018-02-05,4970.0,-12.17,55.7,2253800,4.21,2.89,Loser,
FBIO,2018-10-18,106.1,-12.17,15.15,46313,11.83,1.03,Loser,
HRTX,2022-05-09,218.2,-12.17,3.61,3939900,10.78,1.13,Loser,
HURA,2019-02-04,94.3,12.17,6615.0,2,14.91,0.82,Gainer,
ALT,2021-02-25,539.7,-12.16,17.2,2329600,12.82,0.95,Loser,
CGTX,2022-01-18,96.2,-12.16,5.49,166300,13.05,0.93,Loser,
TENX,2018-12-04,74.9,-12.16,3120.0,105,22.45,0.54,Loser,
CMPS,2022-08-11,783.3,-12.16,17.33,526000,8.91,1.37,Loser,
GRCE,2021-02-24,66.4,12.16,39.84,746417,15.36,0.79,Gainer,
RYTM,2022-05-05,6188.4,-12.16,4.84,521200,12.64,0.96,Loser,
GLUE,2022-02-15,1353.3,12.16,14.48,206900,9.01,1.35,Gainer,
PALI,2020-07-07,264.1,12.16,3735.0,985,6.45,1.89,Gainer,
UNCY,2022-08-08,148.9,12.16,8.3,16290,12.01,1.01,Gainer,
TLSA,2019-01-23,184.5,-12.16,1.11,12495,8.45,1.44,Loser,
OCGN,2022-06-07,595.7,12.16,2.49,8292800,9.23,1.32,Gainer,
ASRT,2022-03-25,74.8,-12.16,39.0,93253,8.96,1.36,Loser,
KRRO,2022-07-15,114.2,-12.16,112.0,15152,10.16,1.2,Loser,
DMAC,2021-08-17,414.0,12.16,3.69,497800,6.22,1.96,Gainer,
EDIT,2022-07-13,214.8,12.16,16.14,2535600,7.55,1.61,Gainer,
SLS,2022-11-15,839.5,-12.16,2.24,1378200,31.79,0.38,Loser,
GRCE,2018-12-31,66.4,12.16,39.84,17842,7.05,1.73,Gainer,
DRUG,2021-11-17,820.4,-12.16,24.55,42080,14.39,0.85,Loser,
JANX,2021-08-06,818.6,-12.16,30.47,201200,6.76,1.8,Loser,
RYTM,2022-07-25,6188.4,-12.16,11.56,1825700,10.12,1.2,Loser,
MREO,2019-07-15,59.0,12.16,2.49,560200,10.8,1.13,Gainer,
CRDF,2020-03-19,130.7,12.16,0.83,95900,19.28,0.63,Gainer,
OPK,2020-03-04,952.5,12.16,1.66,14753100,5.93,2.05,Gainer,
ABEO,2019-07-25,277.5,-12.16,81.25,47788,7.34,1.66,Loser,
CRBP,2019-01-02,150.4,12.16,196.5,46233,6.96,1.75,Gainer,
PHAT,2020-05-22,979.8,12.16,41.33,52700,11.62,1.05,Gainer,
SABS,2022-01-31,195.2,12.16,58.1,8870,11.21,1.09,Gainer,
WVE,2022-04-29,2587.6,-12.16,1.95,775100,13.03,0.93,Loser,
SPRO,2020-09-30,122.3,12.16,11.16,597900,9.31,1.31,Gainer,
MGNX,2022-06-22,125.9,12.15,3.23,2680100,9.81,1.24,Gainer,
IPSC,2021-11-30,202.8,12.15,19.11,234900,8.41,1.44,Gainer,
MRVI,2021-03-01,1304.4,12.15,36.47,1227000,6.16,1.97,Gainer,
RLMD,2018-08-03,334.4,12.15,4.8,225,9.67,1.26,Gainer,
XTNT,2020-08-03,79.8,12.15,1.2,269000,8.71,1.4,Gainer,
IFRX,2020-06-08,62.3,-12.15,6.58,1084800,11.77,1.03,Loser,
CNTA,2021-06-03,3970.4,-12.15,22.06,313600,,,Loser,
TKNO,2022-11-09,138.1,-12.15,3.76,118500,12.83,0.95,Loser,
CNMD,2020-04-01,1424.5,-12.15,47.86,472000,16.05,0.76,Loser,
ALEC,2020-04-30,265.2,-12.15,24.72,440600,7.87,1.54,Loser,
MCRB,2019-06-24,79.1,12.15,60.0,48900,11.28,1.08,Gainer,
ARMP,2020-06-19,391.7,12.15,3.97,37400,9.46,1.28,Gainer,
RARE,2019-09-04,2260.2,-12.15,45.06,1768400,6.44,1.89,Loser,
ALDX,2022-06-07,328.5,12.15,3.6,811700,6.51,1.87,Gainer,
XOMA,2018-08-13,316.1,-12.15,16.19,253700,8.12,1.5,Loser,
OCGN,2018-10-12,595.7,12.15,33.78,128817,21.55,0.56,Gainer,
IBIO,2020-06-12,97.4,12.14,785.0,11879,12.42,0.98,Gainer,
MYGN,2018-03-13,429.7,-12.14,29.01,2458200,4.97,2.44,Loser,
AGEN,2022-06-17,120.4,12.14,30.81,531719,8.41,1.44,Gainer,
ABUS,2022-05-13,896.2,12.14,2.31,1712700,8.42,1.44,Gainer,
SRRK,2022-12-30,4515.9,12.14,9.05,444700,6.28,1.93,Gainer,
ONCY,2022-01-12,121.6,12.14,1.57,742100,5.29,2.3,Gainer,
SYRE,2018-12-24,3378.0,12.14,182.5,3620,8.29,1.46,Gainer,
VIR,2021-12-15,1264.6,12.14,51.62,5898800,9.37,1.3,Gainer,
PRAX,2022-12-22,9341.1,12.14,34.65,33687,8.4,1.45,Gainer,
IXHL,2022-12-20,50.6,-12.14,343.2,145,10.42,1.16,Loser,
OCGN,2019-12-02,595.7,12.14,0.43,17114500,27.55,0.44,Gainer,
PTGX,2022-06-09,5756.4,-12.14,7.89,1472500,7.6,1.6,Loser,
AUTL,2019-08-08,455.1,-12.14,13.03,122700,9.62,1.26,Loser,
CADL,2022-12-23,288.2,-12.14,1.52,42100,19.46,0.62,Loser,
IRON,2021-04-27,2514.9,12.14,340.8,11473,9.54,1.27,Gainer,
LQDA,2020-04-07,2698.6,-12.14,4.92,114600,13.43,0.9,Loser,
PRAX,2021-03-19,9341.1,-12.14,509.25,99200,14.95,0.81,Loser,
ELDN,2020-03-23,208.6,12.14,5.65,12078,22.53,0.54,Gainer,
ACET,2020-07-02,69.6,12.14,258.72,22844,8.45,1.44,Gainer,
RZLT,2019-09-19,307.2,-12.14,6.15,1262,28.41,0.43,Loser,
NKTX,2020-09-10,191.8,12.14,31.41,187000,8.54,1.42,Gainer,
IMUX,2020-07-20,122.7,12.13,15.16,509900,8.28,1.46,Gainer,
FBRX,2018-12-28,378.6,12.13,2981.25,1243,13.62,0.89,Gainer,
TLSA,2020-02-18,184.5,-12.13,0.84,96961,8.95,1.36,Loser,
VRDN,2019-12-17,2804.1,-12.13,7.5,58653,16.66,0.73,Loser,
ONCY,2021-03-05,121.6,-12.13,2.68,2339900,15.0,0.81,Loser,
CRSP,2018-01-05,5772.6,12.13,26.81,3994900,,,Gainer,
GLUE,2022-10-13,1353.3,12.13,7.86,257200,8.68,1.4,Gainer,
NVAX,2022-05-19,1647.7,12.13,58.43,5329300,10.96,1.11,Gainer,
MLTX,2022-05-11,1240.5,-12.13,5.0,76300,20.62,0.59,Loser,
ARMP,2022-06-22,391.7,-12.13,2.97,6700,12.12,1.0,Loser,
PBYI,2022-06-07,287.2,12.13,2.68,476200,6.94,1.75,Gainer,
VKTX,2022-10-19,3910.4,-12.13,3.55,2078700,6.48,1.87,Loser,
BLFS,2022-10-04,1165.2,12.13,24.86,366800,6.54,1.85,Gainer,
AVTX,2020-02-27,324.0,-12.13,8553.6,44,10.28,1.18,Loser,
CTMX,2019-02-01,909.9,12.13,19.04,452200,4.65,2.61,Gainer,
KYMR,2022-07-05,7307.9,12.13,23.66,712200,6.91,1.76,Gainer,
ANIX,2018-11-02,99.5,-12.13,3.55,340000,18.28,0.66,Loser,
DMAC,2022-01-18,414.0,-12.13,2.97,151200,8.13,1.49,Loser,
LAB,2020-03-16,434.6,-12.13,2.39,693200,12.07,1.01,Loser,
AMRX,2019-10-25,4341.4,12.13,3.42,2159200,6.88,1.76,Gainer,
OCGN,2019-06-18,595.7,-12.13,12.6,194140,13.55,0.9,Loser,
IMUX,2022-01-03,122.7,12.12,10.73,257600,5.88,2.06,Gainer,
MSLE,2019-04-15,256.9,-12.12,13.92,2,4.66,2.6,Loser,
ADPT,2022-07-07,2463.5,12.12,10.73,2171400,6.89,1.76,Gainer,
AXSM,2018-11-13,8383.5,-12.12,2.9,418200,10.7,1.13,Loser,
GLSI,2021-03-09,384.0,-12.12,32.69,2104200,14.83,0.82,Loser,
GERN,2018-05-22,1072.4,12.12,4.07,7900300,5.65,2.14,Gainer,
PGEN,2020-04-23,1341.0,12.12,3.7,1516200,9.92,1.22,Gainer,
SGMO,2019-12-10,160.7,-12.12,9.06,5061800,6.3,1.93,Loser,
ORIC,2022-11-10,1309.9,12.12,2.96,55100,6.62,1.83,Gainer,
IDYA,2020-06-02,2827.6,-12.12,8.99,276000,11.89,1.02,Loser,
RXRX,2021-12-07,1913.0,12.12,20.72,3148200,8.92,1.36,Gainer,
FATE,2022-09-13,170.7,-12.12,25.59,1990500,8.08,1.5,Loser,
CNTX,2022-12-16,206.7,12.12,0.74,161600,18.25,0.66,Gainer,
TCRX,2022-09-07,60.2,12.12,3.84,31100,9.84,1.23,Gainer,
FENC,2019-06-13,290.0,12.12,3.7,117700,6.47,1.87,Gainer,
ARMP,2018-09-18,391.7,-12.12,12.18,74636,8.45,1.43,Loser,
CRVS,2020-01-13,1529.6,-12.12,4.57,178900,9.82,1.23,Loser,
ETON,2020-10-14,455.6,12.12,7.77,2072500,8.07,1.5,Gainer,
RYTM,2022-09-01,6188.4,12.12,25.34,860900,10.37,1.17,Gainer,
WVE,2022-05-27,2587.6,12.12,1.48,222500,11.22,1.08,Gainer,
IKT,2022-09-15,248.6,12.12,6.66,42633,8.67,1.4,Gainer,
TECX,2022-11-11,438.9,12.12,8.88,39825,7.57,1.6,Gainer,
PYXS,2022-08-22,91.5,-12.12,2.61,33400,7.34,1.65,Loser,
TECX,2018-12-21,438.9,-12.12,189.72,44125,16.42,0.74,Loser,
KALA,2019-01-04,346.3,12.12,291.5,5242,7.19,1.69,Gainer,
NERV,2019-09-11,285.6,12.11,68.16,53275,4.41,2.74,Gainer,
ELTX,2022-03-18,224.2,12.11,25.0,17640,7.69,1.57,Gainer,
YI,2022-01-11,68.6,12.11,3.24,331000,8.81,1.37,Gainer,
PMVP,2021-08-19,90.5,-12.11,28.52,865500,7.7,1.57,Loser,
PACB,2022-06-23,507.2,12.11,5.46,6555200,8.87,1.37,Gainer,
SNDX,2018-05-09,1886.9,12.11,11.57,293700,5.37,2.26,Gainer,
GRCE,2019-12-20,66.4,12.11,137.76,162613,6.06,2.0,Gainer,
PYPD,2021-02-08,77.4,12.11,333.3,6507,5.79,2.09,Gainer,
EOLS,2019-02-01,278.7,12.11,18.33,1732400,6.15,1.97,Gainer,
OCGN,2021-01-13,595.7,12.11,2.5,90293300,20.53,0.59,Gainer,
AVTX,2018-08-13,324.0,-12.11,11289.6,37,7.38,1.64,Loser,
NVAX,2020-03-18,1647.7,12.11,10.65,11034100,21.57,0.56,Gainer,
IOVA,2021-06-10,1532.3,12.11,23.14,6579900,8.9,1.36,Gainer,
ORKA,2019-05-20,1665.8,-12.11,53.37,11800,27.19,0.45,Loser,
IMA,2022-12-01,75.1,12.11,30.0,5267,12.43,0.97,Gainer,
KNSA,2020-03-09,3372.2,-12.1,17.37,177900,6.55,1.85,Loser,
KRRO,2021-03-18,114.2,-12.1,1755.0,7398,12.11,1.0,Loser,
CELC,2021-09-24,5169.0,-12.1,18.02,177900,7.3,1.66,Loser,
EWTX,2021-07-14,3222.6,-12.1,21.06,508200,9.74,1.24,Loser,
IDYA,2020-02-07,2827.6,-12.1,7.19,107800,12.59,0.96,Loser,
ADPT,2022-06-08,2463.5,12.1,7.78,2060400,9.07,1.34,Gainer,
ASRT,2019-09-10,74.8,12.1,83.4,55990,9.42,1.28,Gainer,
RGNX,2019-09-10,457.6,12.1,35.95,827800,5.35,2.26,Gainer,
DMAC,2020-08-24,414.0,-12.1,4.43,81200,7.87,1.54,Loser,
AQST,2022-02-25,488.0,12.1,2.78,566400,6.82,1.77,Gainer,
FBRX,2018-09-04,378.6,12.1,4098.75,1764,5.41,2.24,Gainer,
QTRX,2020-04-16,306.0,12.1,23.26,178200,10.04,1.2,Gainer,
CNMD,2020-03-17,1424.5,-12.1,48.78,718300,11.09,1.09,Loser,
AGIO,2018-01-22,1771.2,12.1,78.35,2532700,,,Gainer,
COEP,2022-12-23,69.3,12.1,27.8,2115,18.02,0.67,Gainer,
RCKT,2022-06-03,542.2,12.1,13.43,1274200,8.79,1.38,Gainer,
DNA,2022-10-04,409.0,12.1,140.8,780218,8.25,1.47,Gainer,
RAPT,2020-09-08,1679.1,12.09,269.28,31382,6.52,1.86,Gainer,
CNTN,2022-11-09,200.4,-12.09,150.0,98,17.56,0.69,Loser,
TERN,2021-04-22,4581.3,12.09,20.31,65500,10.92,1.11,Gainer,
FBIO,2018-08-03,106.1,-12.09,28.35,21827,8.33,1.45,Loser,
PEPG,2022-06-29,427.6,-12.09,10.4,141700,10.6,1.14,Loser,
MBOT,2020-01-03,161.9,12.09,11.59,1785400,16.48,0.73,Gainer,
PHAT,2022-11-10,979.8,12.09,10.29,200700,7.65,1.58,Gainer,
MBOT,2018-02-08,161.9,-12.09,12.0,65240,7.87,1.53,Loser,
OCGN,2021-11-02,595.7,12.09,15.67,179398900,8.93,1.35,Gainer,
ARCT,2020-09-01,233.8,-12.09,42.41,1226800,12.28,0.98,Loser,
CRVS,2022-09-07,1529.6,12.09,1.02,191900,8.63,1.4,Gainer,
TLSA,2019-07-02,184.5,-12.09,1.38,12995,13.41,0.9,Loser,
FBIO,2019-03-12,106.1,12.09,30.6,36473,8.28,1.46,Gainer,
LCTX,2020-03-09,442.2,-12.09,0.8,691600,16.44,0.74,Loser,
ORGO,2020-03-13,407.4,12.09,4.45,455800,10.21,1.18,Gainer,
ACET,2019-07-22,69.6,12.09,1256.64,2303,5.48,2.21,Gainer,
DBVT,2020-11-24,1153.6,-12.09,4.8,524750,10.69,1.13,Loser,
BCRX,2020-03-18,2190.7,-12.09,1.6,7258800,31.75,0.38,Loser,
BHC,2020-03-12,2201.5,-12.09,16.22,10725800,9.35,1.29,Loser,
MGNX,2022-08-09,125.9,12.09,5.1,1303800,8.04,1.5,Gainer,
BLFS,2020-07-02,1165.2,12.09,17.98,3725400,6.24,1.94,Gainer,
ADPT,2020-09-03,2463.5,-12.08,36.74,1132700,5.73,2.11,Loser,
IMMX,2022-03-04,427.3,-12.08,2.11,254000,19.08,0.63,Loser,
HELP,2022-04-13,366.7,12.08,30.67,23045,6.73,1.79,Gainer,
LQDA,2022-06-02,2698.6,12.08,4.36,1736100,13.51,0.89,Gainer,
ENLV,2020-02-06,273.0,12.08,7.71,9000,8.39,1.44,Gainer,
ALT,2018-07-09,539.7,12.08,13.92,44810,13.92,0.87,Gainer,
RLMD,2022-10-18,334.4,12.08,7.61,2187100,41.93,0.29,Gainer,
WHWK,2021-03-29,165.4,-12.08,19.65,152607,11.85,1.02,Loser,
MNKD,2020-12-14,1007.2,12.08,3.34,6047800,5.55,2.18,Gainer,
INDV,2018-12-24,4090.8,-12.08,6.55,200,6.57,1.84,Loser,
ALT,2022-01-31,539.7,12.08,8.07,1156400,7.37,1.64,Gainer,
LAB,2020-08-07,434.6,12.08,7.61,3787700,9.84,1.23,Gainer,
VCEL,2021-03-19,1804.5,12.08,59.48,11224400,6.24,1.93,Gainer,
CTMX,2022-03-14,909.9,-12.08,3.13,972100,8.82,1.37,Loser,
BCYC,2021-04-09,397.5,-12.08,28.38,488300,9.06,1.33,Loser,
SOPH,2022-01-24,305.3,12.08,12.99,248100,12.75,0.95,Gainer,
ELDN,2019-06-12,208.6,-12.08,23.58,35733,17.16,0.7,Loser,
TMDX,2019-05-29,4964.2,-12.08,26.5,358000,,,Loser,
LPCN,2021-03-11,55.3,12.08,28.39,142094,8.98,1.35,Gainer,
KRYS,2020-03-19,8057.6,12.08,39.25,239700,14.7,0.82,Gainer,
SRRK,2019-11-22,4515.9,12.08,10.58,155000,7.28,1.66,Gainer,
